rowID;ref_Label;gz_id;toponym-match;toponym-score;saint-match;category-match;territories-match;phase-1-outcome;ref_Region;ref_START;ref_END;manual_region;manual_province;manual_district;manual_ciudad_villa_only
883;Popayan;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
884;Ibarra;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
885;Otavalo;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
886;Latacunga;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
887;Guaranda;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
888;Loja;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
889;Riobamba;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
890;Babahoyo;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
891;Naranjal;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
892;Portoviejo;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
893;Almaguer;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
894;Buga;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
895;Buga;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
896;Cali;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
897;Cali;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
898;Anserma;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
899;Cartago;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
900;Toro;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
901;Pasto;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
902;Alausi;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
903;Macas;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
904;Barbacoas;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
905;Caloto;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
906;Caloto;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
907;Cañar;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
908;Gualaseo;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
909;Mercaderes;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
910;Quilichao;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
911;Quilichao;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
912;Supia;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
913;Tuquerres;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
914;Ambato;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
915;Guano;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
916;Tulua;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
917;Tulua;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
918;Tulcan;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
919;Roldanillo;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
920;Roldanillo;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
921;Llano Grande;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
922;Llano Grande;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
923;San Pablo;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
924;Lima;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
925;Cuzco;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
926;Cuzco;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
927;Trujillo;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
928;Tarma;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
929;Huancavelica;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
930;Huamanga;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
931;Arequipa;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
932;Callao;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
933;Arica;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
934;Tacna;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
935;Camana;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
936;Acari;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
937;Chala;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
938;Ocoña;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
939;Atico;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
940;Caylloma;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
941;Chuquibamba;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
942;Moquegua;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
943;Tarapaca;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
944;Abancay;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
945;Velille;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
946;Paruro;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
947;Sicuani;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
948;Andahuaylas;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
949;Huanta;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
950;Cañete;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
951;Chincha;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
952;Chancay;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
953;Barranca;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
954;Huaura;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
955;Yauli;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
956;Ica;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
957;Nazca;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
958;Palpa;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
959;Nepeña;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
960;Pativilca;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
961;Huaraz;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
962;Jauja;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
963;Huancayo;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
964;Pasco;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
965;Huariaca;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
966;Cajamarca;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
967;Chachapoyas;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
968;Huamachuco;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
969;Otusco;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
970;Piura;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
971;Saña;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
972;Chiclayo;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
973;Lambayeque;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
974;San Pedro;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
975;Valle de Mages;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
976;Huallanca;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
977;Santiago de Chile;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
978;Santiago de Chile;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
979;Santiago de Chile;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
980;Concepcion;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
981;Concepcion;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
982;Valparaiso;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
983;Valparaiso;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
984;Valdivia;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
985;Valdivia;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
986;Chiloe;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
987;Chiloe;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
988;Chiloe;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
989;Aconcagua;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
990;Aconcagua;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
991;San Fernando;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
992;San Fernando;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
993;Copiapo;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
994;Copiapo;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
995;La Serena;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
996;La Serena;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
997;Sotaqui;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
998;Barraza;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
999;Barraza;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
1000;San Rafael de Rozas;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
1001;San Rafael de Rozas;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
1002;Mincha;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
1003;Mincha;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
1004;Guasco;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
1005;Guasco;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
1006;Talca;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
1007;Talca;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
1008;Petorca;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
1009;Petorca;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
1010;Quillota;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
1011;Quillota;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
1012;Rancagua;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
1013;Rancagua;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
1014;Cauquenes;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
1015;Cauquenes;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
1016;Linares;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
1017;Chillán;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
1018;Chillán;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
1019;Quirihue;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
1020;Combarbala;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
1021;Pupio;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
1022;Pupio;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
1023;Vallenar;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
1024;Curico;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
1025;Curico;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
1026;Chuquisaca;;null;0;null;null;no_matches_all_levels;relegated;CHA;1111;9999;;;;False
1027;Chuquisaca;;null;0;null;null;no_matches_all_levels;relegated;CHA;1111;9999;;;;False
1028;Chuquisaca;;null;0;null;null;no_matches_all_levels;relegated;CHA;1111;9999;;;;False
1029;Potosi;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
1030;Puno;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
1031;Puno;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
1032;Puno;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
1033;Cochabamba;;null;0;null;null;no_matches_all_levels;relegated;CHA;1111;9999;;;;False
1034;Cochabamba;;null;0;null;null;no_matches_all_levels;relegated;CHA;1111;9999;;;;False
1035;La Paz;;null;0;null;null;no_matches_all_levels;relegated;CHA;1111;9999;;;;False
1036;La Paz;;null;0;null;null;no_matches_all_levels;relegated;CHA;1111;9999;;;;False
1037;La Paz;;null;0;null;null;no_matches_all_levels;relegated;CHA;1111;9999;;;;False
1038;Potosi;;null;0;null;null;no_matches_all_levels;relegated;CHA;1111;9999;;;;False
1039;Potosi;;null;0;null;null;no_matches_all_levels;relegated;CHA;1111;9999;;;;False
1040;Santa Cruz;;null;0;null;null;no_matches_all_levels;relegated;CHA;1111;9999;;;;False
1041;Santa Cruz;;null;0;null;null;no_matches_all_levels;relegated;CHA;1111;9999;;;;False
1042;Oruro;;null;0;null;null;no_matches_all_levels;relegated;CHA;1111;9999;;;;False
1043;Oruro;;null;0;null;null;no_matches_all_levels;relegated;CHA;1111;9999;;;;False
1044;Oruro;;null;0;null;null;no_matches_all_levels;relegated;CHA;1111;9999;;;;False
1045;Tarija;;null;0;null;null;no_matches_all_levels;relegated;CHA;1111;9999;;;;False
1046;Tarija;;null;0;null;null;no_matches_all_levels;relegated;CHA;1111;9999;;;;False
1047;Chucuito;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
1048;Chucuito;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
1049;Chucuito;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
1050;Cinti;;null;0;null;null;no_matches_all_levels;relegated;CHA;1111;9999;;;;False
1051;Cinti;;null;0;null;null;no_matches_all_levels;relegated;CHA;1111;9999;;;;False
1052;Sicasica;;null;0;null;null;no_matches_all_levels;relegated;CHA;1111;9999;;;;False
1053;Sicasica;;null;0;null;null;no_matches_all_levels;relegated;CHA;1111;9999;;;;False
1054;Tupiza;;null;0;null;null;no_matches_all_levels;relegated;CHA;1111;9999;;;;False
1055;Tupiza;;null;0;null;null;no_matches_all_levels;relegated;CHA;1111;9999;;;;False
1056;Chilón;;null;0;null;null;no_matches_all_levels;relegated;CHA;1111;9999;;;;False
1057;Chilón;;null;0;null;null;no_matches_all_levels;relegated;CHA;1111;9999;;;;False
1058;Cotagaita;;null;0;null;null;no_matches_all_levels;relegated;CHA;1111;9999;;;;False
1059;Cotagaita;;null;0;null;null;no_matches_all_levels;relegated;CHA;1111;9999;;;;False
1060;Ilave;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
1061;Ilave;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
1062;Ilave;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
1063;Pucara;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
1064;Pucara;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
1065;Ayaviri;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
1066;Ayaviri;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
1067;Ayaviri;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
1068;Carangas;;null;0;null;null;no_matches_all_levels;relegated;CHA;1111;9999;;;;False
1069;Carangas;;null;0;null;null;no_matches_all_levels;relegated;CHA;1111;9999;;;;False
1070;Buenos Aires;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1071;Cordoba;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1072;Salta;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1073;Tucuman;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1074;Candelaria;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1075;Asunción;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1076;Concepcion Uruguay;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1077;Mendoza;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1078;La Rioja;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1079;San Juan;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1080;San Luis;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1081;Santiago Estero;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1082;Catamarca;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1083;Jujuy;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1084;Corrientes;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1085;Santa Fe;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1086;Montevideo;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1087;Montevideo;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1088;Soriano;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1089;Lujan;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1090;Gualeguaychu;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1091;Yerua;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1092;Colonia;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1093;Colonia;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1094;Canelones;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1095;Canelones;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1096;Maldonado;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1097;Maldonado;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1098;San José;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1099;San José;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1100;San Juan Bautista;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1101;San Juan Bautista;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1102;Melo;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1103;El Colla;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1104;Rocha;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1105;Yapeyú;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1106;Espinillo;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1107;La Bajada;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1108;Rosario;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1109;Belen;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1110;San Nicolás;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1111;San Pedro;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1112;Gualeguay;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1113;Paysandu;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1114;Viboras;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1115;Minas;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1116;Minas;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1117;Mercedes;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1118;Mandisovi;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1119;San Carlos;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1120;Itapua;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1121;La Carolina;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1122;Vacas;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1123;Villarrica;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1124;Santa Teresa;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1125;Santa Teresa;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1126;Santa Lucía;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1127;Santa Catalina;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
1128;Jonacatepec;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1129;Sauceda;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1130;Llerena;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1131;Tepecuacilco;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1132;Los Santos Reyes;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1133;Cogoti;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
1134;Real de la Santísima Trinidad;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
1135;Hacienda Carmen;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
1136;Coahuila;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
1137;Real de San Carlos;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1138;La Paz del Rio;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
1139;Carondelet;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
1140;Zinaparo;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1141;San Ignacio de Tubac;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
1142;San José de Aranjuez;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
1143;Zanjon;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1144;Minas de Huautla;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1145;Chirangangueo;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1146;Manila;;null;0;null;null;no_matches_all_levels;relegated;FIL;1111;9999;;;;False
1147;Rancho de Oro;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1148;Zempoala;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1149;Ozumba;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1150;Tlapa;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1151;Tlaxiaco;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1152;Teutila;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1153;Miahuatlán;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1154;Juquila;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1155;Jilotepec;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1156;Pénjamo;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1157;Armadillo;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1158;Álamo de Parras;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
1159;Nochistlán;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
1160;Jolapa;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
1161;San Juan de Lagos;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
1162;Concepción;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
1163;Guayaquil;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
1164;La Guaira;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
1165;La Habana;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1166;Montevideo;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1167;Valparaíso;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
1168;Veracruz;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1169;Batabano;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1170;isla de Trinidad;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
1171;isla Margarita;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
1172;Monte-Christi;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1173;San Juan de Puerto Rico;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1174;Santiago de Cuba;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1175;Santo Domingo;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1176;Trinidad;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1177;Nueva Orleans;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1178;Campeche;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1179;Riohacha;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
1180;Santa Marta;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
1181;Batabano;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
