rowID;ref_Label;gz_id;fuzzy_score;category_match;saint_match;territories_match;phase_1a_outcome;toponym_match;lugar_label;lugar_partido_generico;lugar_provincia_generica;fine_level_mismatch;TYPE;Partido;Column3;ref_Jurisdiccion;ref_START;ref_END;phase_1b_step
222;San Antonio Tlaxcantenco;2000647;0.875;category_null;saint_match;;candidate;fuzzy;Esteli;Nueva Segovia;Nicaragua;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;4000426;0.875;category_null;saint_match;;candidate;fuzzy;Upata;Misiones capuchinas;Guayana;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;9000377;0.875;category_null;saint_match;;candidate;fuzzy;Naranjoy;Llanos de Manso;Chaco;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;1004325;0.867;category_null;saint_match;;candidate;fuzzy;Tituk;Beneficios Altos;Yucatan;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;1004493;0.867;category_null;saint_match;;candidate;fuzzy;Tekit;Sierra;Yucatan;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;2000764;0.867;category_null;saint_match;;candidate;fuzzy;San Antonio del Monte;Sonsonate;Guatemala;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;4000027;0.867;category_null;saint_match;;candidate;fuzzy;Turen;Araure;Caracas;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;4000193;0.867;category_null;saint_match;;candidate;fuzzy;San Antonio de los Altos;Caracas;Caracas;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;1003365;0.865;category_null;saint_match;;candidate;fuzzy;Tlatenco;Huejotzingo;Puebla;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;4000561;0.865;category_null;saint_match;;candidate;fuzzy;Tachira;San Cristobal;Maracaibo;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;1001113;0.857;category_null;saint_match;;candidate;fuzzy;San Antonio La Cienega;Ixtlahuaca;Mexico;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;1002820;0.857;category_null;saint_match;;candidate;fuzzy;San Antonio  Abad;Teposcolula;Oaxaca;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;1003493;0.857;category_null;saint_match;;candidate;fuzzy;Cañada;Tehuacan;Puebla;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;1004300;0.857;category_null;saint_match;;candidate;fuzzy;Tepetlan;Xalapa;Veracruz;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;5000137;0.857;category_null;saint_match;;candidate;fuzzy;San Antonio Abad;Rio Sinu;Cartagena;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;5000812;0.857;category_null;saint_match;;candidate;fuzzy;Jobo;Valledupar;Santa Marta;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;5600283;0.857;category_null;saint_match;;candidate;fuzzy;San Estanislao Kostka;Maynas;Maynas;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;9900649;0.857;category_null;saint_match;;candidate;fuzzy;San Antonio Miri;Corrientes;Buenos Aires;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
222;San Antonio Tlaxcantenco;1003744;0.85;category_null;saint_match;;candidate;fuzzy;Alpanocan;Tochimilco;Puebla;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
224;Las Ánimas;9000492;1.0;category_null;no_saint;;candidate;toponym_nombre;Las Animas;Pueblos;Paraguay;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
224;Las Ánimas;1005312;1.0;category_null;no_saint;;candidate;toponym_nombre;Las Animas;Rio Nazas;Durango;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
224;Las Ánimas;1005444;1.0;category_null;no_saint;;candidate;toponym_nombre;Animas;Parral;Durango;;Rancho;Huamantla;;Tlaxcala;1111;9999;no_partido_jurisdiccion
226;Atenco;1001174;1.0;category_null;no_saint;;candidate;exact;Atenco;Metepec;Mexico;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
226;Atenco;1000849;1.0;category_null;no_saint;;candidate;exact;Chimalhuacan Atenco;Coatepec;Mexico;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
226;Atenco;1001434;1.0;category_null;no_saint;;candidate;exact;San Andres;Tacuba;Mexico;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
226;Atenco;1001638;1.0;category_null;no_saint;;candidate;exact;Atenco;Texcoco;Mexico;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
226;Atenco;8000401;1.0;category_null;no_saint;;candidate;exact;Aten;Apolobamba;La Paz;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
226;Atenco;1003300;1.0;category_null;no_saint;;candidate;exact;Atenco;Huayacocotla;Puebla;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
226;Atenco;1003365;1.0;category_null;no_saint;;candidate;exact;Tlatenco;Huejotzingo;Puebla;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
226;Atenco;1003469;0.909;category_null;no_saint;;candidate;fuzzy;Caltenco;Tecali;Puebla;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
226;Atenco;1000794;0.909;category_null;no_saint;;candidate;fuzzy;Tlaltenco;Chalco;Mexico;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
226;Atenco;2000255;0.909;category_null;no_saint;;candidate;fuzzy;Tencoa;Tencoa;Comayagua;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
226;Atenco;1001927;0.909;category_null;no_saint;;candidate;fuzzy;Jaltenco;Zumpango;Mexico;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
226;Atenco;7000351;0.909;category_null;no_saint;;candidate;fuzzy;Maytenco;Itata;Concepcion;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
226;Atenco;1001807;0.909;category_null;no_saint;;candidate;fuzzy;Cuautenco;Xochimilco;Mexico;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
226;Atenco;6000675;0.857;category_null;no_saint;;candidate;fuzzy;Anco;Tayacaja;Huancavelica;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
226;Atenco;6000390;0.857;category_null;no_saint;;candidate;fuzzy;Anco;Anco;Huamanga;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
228;La Mancera;5600034;0.857;category_null;no_saint;;candidate;fuzzy;Anserma Vieja;Vega de Supia;Popayan;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
228;La Mancera;5600036;0.857;category_null;no_saint;;candidate;fuzzy;Anserma;Anserma;Popayan;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
228;La Mancera;6001476;0.857;category_null;no_saint;;candidate;fuzzy;Mancora;Piura;Trujillo;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
229;Barranca Seca;5600281;1.0;category_null;no_saint;;candidate;exact;Pucabarranca;Maynas;Maynas;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
229;Barranca Seca;5000104;1.0;category_null;no_saint;;candidate;exact;Barranca Nueva;Barranca;Cartagena;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
229;Barranca Seca;6000771;1.0;category_null;no_saint;;candidate;exact;Barranca;Chancay;Lima;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
231;Atlixtaca;1003661;1.0;category_null;no_saint;;candidate;exact;Atlixtac;Tlapa;Puebla;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
231;Atlixtaca;1003301;0.941;category_null;no_saint;;candidate;fuzzy;Atixtaca;Huayacocotla;Puebla;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
231;Atlixtaca;1000948;0.875;category_null;no_saint;;candidate;fuzzy;Telixtac;Cuernavaca;Mexico;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
231;Atlixtaca;1001680;0.875;category_null;no_saint;;candidate;fuzzy;Atliaca;Tixtla;Mexico;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
232;San Jacinto Aticpaque;1000857;1.0;category_null;saint_match;;candidate;exact;San Angel;Coyoacan;Mexico;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
232;San Jacinto Aticpaque;1002736;1.0;category_null;saint_match;;candidate;exact;San Jacinto;Teozacualco;Oaxaca;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
232;San Jacinto Aticpaque;2000227;1.0;category_null;saint_match;;candidate;exact;San Jacinto;San Salvador;San Salvador;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
232;San Jacinto Aticpaque;2000778;1.0;category_null;saint_match;;candidate;exact;San Jacinto;Chiquimula;Guatemala;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
232;San Jacinto Aticpaque;4000658;1.0;category_null;saint_match;;candidate;exact;San Jacinto;Trujillo VE;Caracas;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
232;San Jacinto Aticpaque;5000156;1.0;category_null;saint_match;;candidate;exact;San Jacinto;Montañas Altas;Cartagena;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
232;San Jacinto Aticpaque;5000814;1.0;category_null;saint_match;;candidate;exact;San Jacinto;Ocaña;Santa Marta;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
232;San Jacinto Aticpaque;9000173;1.0;category_null;saint_match;;candidate;exact;San Jacinto;Cordoba;Tucuman;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
232;San Jacinto Aticpaque;5000376;0.875;category_null;saint_match;;candidate;fuzzy;Gaira;Santa Marta;Santa Marta;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
232;San Jacinto Aticpaque;1002282;0.865;category_null;saint_match;;candidate;fuzzy;Amilpas;Cuatro Villas;Oaxaca;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
234;Cobalonga;1005428;0.889;category_null;no_saint;;candidate;fuzzy;Covadonga;Cuencame;Durango;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
235;Atecosco;1001225;0.875;category_null;no_saint;;candidate;fuzzy;Atecoxco;Metztitlan;Mexico;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
235;Atecosco;1001226;0.875;category_null;no_saint;;candidate;fuzzy;Atecoxco;Metztitlan;Mexico;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
235;Atecosco;1000107;0.857;category_null;no_saint;;candidate;fuzzy;Texcoco;Texcoco;Mexico;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
235;Atecosco;2000291;0.857;category_null;no_saint;;candidate;fuzzy;Tecuaco;Guazacapan;Guatemala;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
236;Quichaque;7000467;0.875;category_null;no_saint;;candidate;fuzzy;Quinchau;Chacao;Chiloe;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;1000019;1.0;category_null;saint_match;;candidate;exact;San Antonio;Texas;Texas;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;1001041;1.0;category_null;saint_match;;candidate;exact;San Antonio;Huichapan;Mexico;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;1001042;1.0;category_null;saint_match;;candidate;exact;San Antonio;Huichapan;Mexico;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;1001112;1.0;category_null;saint_match;;candidate;exact;San Antonio;Ixtlahuaca;Mexico;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;1001187;1.0;category_null;saint_match;;candidate;exact;San Antonio;Metepec;Mexico;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;1001510;1.0;category_null;saint_match;;candidate;exact;San Antonio;Sultepec;Mexico;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;1002620;1.0;category_null;saint_match;;candidate;exact;Huitepec;Peñoles;Oaxaca;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;1003261;1.0;category_null;saint_match;;candidate;exact;San Antonio;Huauchinango;Puebla;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;1004023;1.0;category_null;saint_match;;candidate;exact;San Antonio;Chontalapa;Tabasco;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;1004417;1.0;category_null;saint_match;;candidate;exact;San Antonio;Peten;Guatemala;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;1005002;1.0;category_null;saint_match;;candidate;exact;San Antonio;Valles;San Luis Potosi;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;1005368;1.0;category_null;saint_match;;candidate;exact;San Antonio;Cosihuiriachic;Durango;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;1005433;1.0;category_null;saint_match;;candidate;exact;San Antonio;Cuencame;Durango;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;2000353;1.0;category_null;saint_match;;candidate;exact;San Antonio;Huehuetenango;Guatemala;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;2000829;1.0;category_null;saint_match;;candidate;exact;San Antonio;Yoro;Comayagua;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;2000861;1.0;category_null;saint_match;;candidate;exact;San Antonio;Tegucigalpa;Comayagua;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;2000872;1.0;category_null;saint_match;;candidate;exact;San Antonio;;;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;2000883;1.0;category_null;saint_match;;candidate;exact;San Antonio;San Vicente;San Salvador;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;2000934;1.0;category_null;saint_match;;candidate;exact;San Antonio;Comayagua;Comayagua;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;2000943;1.0;category_null;saint_match;;candidate;exact;San Antonio;Comayagua;Comayagua;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;3000246;1.0;category_null;saint_match;;candidate;exact;San Antonio;Habana Oeste;Habana;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;4000176;1.0;category_null;saint_match;;candidate;exact;San Antonio;San Jaime;Caracas;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;4000407;1.0;category_null;saint_match;;candidate;exact;San Antonio;Alto Orinoco;Guayana;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;5000388;1.0;category_null;saint_match;;candidate;exact;San Antonio;Santa Marta;Santa Marta;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;5000710;1.0;category_null;saint_match;;candidate;exact;Vetas bajas;Vetas-Giron;Pamplona;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;5000858;1.0;category_null;saint_match;;candidate;exact;San Antonio;Andaquies;Neiva;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;5000904;1.0;category_null;saint_match;;candidate;exact;San Antonio;Santa Marta;Santa Marta;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;5600117;1.0;category_null;saint_match;;candidate;exact;San Antonio;Ibarra;Quito;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;5600204;1.0;category_null;saint_match;;candidate;exact;San Antonio;Popayan;Popayan;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;5600529;1.0;category_null;saint_mismatch;;candidate;exact;Mamos;Putumayo;Popayan;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;5600650;1.0;category_null;saint_match;;candidate;exact;San Antonio;Cali;Popayan;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;7000023;1.0;category_null;saint_match;;candidate;exact;San Antonio;Aconcagua;Santiago;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;7000192;1.0;category_null;saint_match;;candidate;exact;San Antonio;Melipilla;Santiago;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;8000693;1.0;category_null;saint_match;;candidate;exact;San Antonio;Yuracarees;Moxos;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;9000271;1.0;category_null;saint_match;;candidate;exact;San Antonio;Chaco;Buenos Aires;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;9000616;1.0;category_null;saint_match;;candidate;exact;San Antonio;Lujan;Buenos Aires;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;9000650;1.0;category_null;saint_match;;candidate;exact;San Antonio;Campaña;Banda oriental;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;9000662;1.0;category_null;saint_match;;candidate;exact;San Antonio;Asuncion;Paraguay;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;9900009;1.0;category_null;saint_match;;candidate;exact;San Antonio;Talamanca;Costa Rica;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;9900115;1.0;category_null;saint_match;;candidate;exact;San Antonio;Calabozo;Caracas;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;9900282;1.0;category_null;saint_match;;candidate;exact;San Antonio;Coahuila;Coahuila;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;9900647;1.0;category_null;saint_match;;candidate;exact;San Antonio;Corrientes;Buenos Aires;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;9900914;1.0;category_null;saint_match;;candidate;exact;San Antonio;Andaquies;Neiva;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;9900928;1.0;category_null;saint_mismatch;;candidate;exact;San Salvador;Putumayo;Popayan;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;9901106;1.0;category_null;saint_match;;candidate;exact;San Antonio;Jujuy;Tucuman;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;9990002;1.0;category_null;saint_match;;candidate;exact;San Antonio;Guayra;Paraguay;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;9000049;0.938;category_null;saint_match;;candidate;fuzzy;Areco;Lujan;Buenos Aires;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;1003509;0.929;category_null;saint_match;;candidate;fuzzy;San Antonio de la Sal;Tehuacan;Puebla;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;1002897;0.909;category_null;saint_match;;candidate;fuzzy;Analco;Chinantla;Oaxaca;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;7000412;0.909;category_null;saint_match;;candidate;fuzzy;Chacao;Castro;Chiloe;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;6000396;0.903;category_null;saint_match;;candidate;fuzzy;Cachi;Andahuaylas;Huamanga;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;9901219;0.903;category_null;saint_match;;candidate;fuzzy;San Antonio de Talca;Puchacai;Concepcion;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;1001113;0.897;category_null;saint_match;;candidate;fuzzy;San Antonio La Cienega;Ixtlahuaca;Mexico;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;1001565;0.897;category_null;saint_match;;candidate;fuzzy;San Antonio Isla;Metepec-Tenango;Mexico;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;1002211;0.897;category_null;saint_match;;candidate;fuzzy;Tula;Jaumave;Nuevo Santander;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;1002820;0.897;category_null;saint_match;;candidate;fuzzy;San Antonio  Abad;Teposcolula;Oaxaca;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;1003493;0.897;category_null;saint_match;;candidate;fuzzy;Cañada;Tehuacan;Puebla;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;1004461;0.897;category_null;saint_match;;candidate;fuzzy;Uci;Costa;Yucatan;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;3000201;0.897;category_null;saint_match;;candidate;fuzzy;Tuna;Puerto Rico;Puerto Rico;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;5000137;0.897;category_null;saint_match;;candidate;fuzzy;San Antonio Abad;Rio Sinu;Cartagena;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;5000325;0.897;category_null;saint_match;;candidate;fuzzy;Tena;Boza;Santa Fe;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;5600283;0.897;category_null;saint_match;;candidate;fuzzy;San Estanislao Kostka;Maynas;Maynas;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;8000401;0.897;category_null;saint_match;;candidate;fuzzy;Aten;Apolobamba;La Paz;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;1004502;0.889;category_null;saint_match;;candidate;fuzzy;Xul;Sierra;Yucatan;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;2000393;0.882;category_null;saint_match;;candidate;fuzzy;San Antonio Palopo;Atitan;Guatemala;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;1001274;0.875;category_null;saint_match;;candidate;fuzzy;Jacala;Metztitlan;Mexico;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;1002755;0.875;category_null;saint_match;;candidate;fuzzy;Acutla;Teposcolula;Oaxaca;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;4000193;0.875;category_null;saint_match;;candidate;fuzzy;San Antonio de los Altos;Caracas;Caracas;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;8000288;0.875;category_null;saint_match;;candidate;fuzzy;San Antonio del Cobre;Atacama alta;Potosi;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;1000375;0.867;category_null;saint_match;;candidate;fuzzy;San Antonio De Padua;Mezquital;Durango;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;1002608;0.867;category_null;saint_match;;candidate;fuzzy;Tutla;Nejapa;Oaxaca;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;1004362;0.867;category_null;saint_match;;candidate;fuzzy;Ebula;Bolonchencauich;Yucatan;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;1004751;0.867;category_null;saint_match;;candidate;fuzzy;San Antonio de Padua;Monterey;California;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;4000142;0.867;category_null;saint_match;;candidate;fuzzy;Humocaro alto;Tocuyo;Caracas;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;4000426;0.867;category_null;saint_match;;candidate;fuzzy;Upata;Misiones capuchinas;Guayana;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;5000677;0.867;category_null;saint_match;;candidate;fuzzy;El Anime;San Juan Llanos;Llanos;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;5600098;0.867;category_null;saint_match;;candidate;fuzzy;Bahia;Puerto Viejo;Guayaquil;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;6000817;0.867;category_null;saint_match;;candidate;fuzzy;Yauli;Huarochiri;Lima;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
