OficialID;foreignkey;prefix;prefixurl;suffixurl
20;[[Juan de Ortega Montañés]];wiki-es;https://es.wikipedia.org/wiki/;
20;bdeortega;cathie;https://www.catholic-hierarchy.org/bishop/;.html
21;[[Francisco Fernández de la Cueva y de la Cueva]];wiki-es;https://es.wikipedia.org/wiki/;
22;[[Fernando de Alencastre Noroña y Silva]];wiki-es;https://es.wikipedia.org/wiki/;
23;[[Baltasar de Zúñiga y Guzmán]];wiki-es;https://es.wikipedia.org/wiki/;
26;[[Pedro de Castro Figueroa y Salazar]];wiki-es;https://es.wikipedia.org/wiki/;
27;[[Pedro de Cebrián y Agustín]];wiki-es;https://es.wikipedia.org/wiki/;
28;[[Juan Francisco de Güemes]];wiki-es;https://es.wikipedia.org/wiki/;
30;[[Francisco Antonio Cagigal de la Vega]];wiki-es;https://es.wikipedia.org/wiki/;
31;[[Joaquín de Montserrat]];wiki-es;https://es.wikipedia.org/wiki/;
32;[[Carlos Francisco de Croix]];wiki-es;https://es.wikipedia.org/wiki/;
33;[[Antonio María de Bucareli y Ursúa]];wiki-es;https://es.wikipedia.org/wiki/;
34;[[Martín de Mayorga]];wiki-es;https://es.wikipedia.org/wiki/;
35;[[Matías de Gálvez y Gallardo]];wiki-es;https://es.wikipedia.org/wiki/;
35;[[Matías de Gálvez]];wiki-es;https://es.wikipedia.org/wiki/;
36;[[Bernardo de Gálvez]];wiki-es;https://es.wikipedia.org/wiki/;
39;[[Juan Francisco de Güemes]];wiki-es;https://es.wikipedia.org/wiki/;
39;[[Juan Vicente de Güemes]];wiki-es;https://es.wikipedia.org/wiki/;
40;[[Miguel de la Grúa Talamanca]];wiki-es;https://es.wikipedia.org/wiki/;
41;[[Miguel José de Azanza]];wiki-es;https://es.wikipedia.org/wiki/;
42;[[Félix Berenguer de Marquina]];wiki-es;https://es.wikipedia.org/wiki/;
44;[[Pedro de Garibay]];wiki-es;https://es.wikipedia.org/wiki/;
46;[[Pedro Corbalán]];wiki-es;https://es.wikipedia.org/wiki/;
47;[[Pedro Garrido Durán]];wiki-es;https://es.wikipedia.org/wiki/;
48;[[Enrique Grimarest|Enrique de Grimarest]];wiki-es;https://es.wikipedia.org/wiki/;
49;[[Alonso Tresierra y Cano]];wiki-es;https://es.wikipedia.org/wiki/;
50;[[Alejo García Conde]];wiki-es;https://es.wikipedia.org/wiki/;
331;[[Antonio José Amar y Borbón]];wiki-es;https://es.wikipedia.org/wiki/;
391;[[Juan de Sámano]];wiki-es;https://es.wikipedia.org/wiki/;
408;[[José Antonio de Mendoza Caamaño y Sotomayor]];wiki-es;https://es.wikipedia.org/wiki/;
441;[[Alonso Núñez de Haro]];wiki-es;https://es.wikipedia.org/wiki/;
1174;1274;GCath;https://gcatholic.org/p/;
1174;blorenz;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1175;7632;GCath;https://gcatholic.org/p/;
1176;7633;GCath;https://gcatholic.org/p/;
1176;bporro;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1177;7634;GCath;https://gcatholic.org/p/;
1177;bpenalver;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1178;8759;GCath;https://gcatholic.org/p/;
1179;8761;GCath;https://gcatholic.org/p/;
1179;bcopr;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1180;8762;GCath;https://gcatholic.org/p/;
1180;bdeibarra;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1181;8763;GCath;https://gcatholic.org/p/;
1181;bvirmv;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1182;9877;GCath;https://gcatholic.org/p/;
1182;bvipi;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1183;9906;GCath;https://gcatholic.org/p/;
1183;borel;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1184;9907;GCath;https://gcatholic.org/p/;
1184;bmopo;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1185;9913;GCath;https://gcatholic.org/p/;
1185;bluey;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1186;9914;GCath;https://gcatholic.org/p/;
1186;bbejar;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1187;316736556;viaf;https://viaf.org/viaf/;
1187;9921;GCath;https://gcatholic.org/p/;
1187;blbar;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1188;9935;GCath;https://gcatholic.org/p/;
1188;bsamat;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1189;9936;GCath;https://gcatholic.org/p/;
1189;bdlso;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1190;9937;GCath;https://gcatholic.org/p/;
1190;bcalle;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1191;9938;GCath;https://gcatholic.org/p/;
1191;bsanma;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1192;9939;GCath;https://gcatholic.org/p/;
1192;bvace;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1193;9954;GCath;https://gcatholic.org/p/;
1193;blopezga;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1194;9996;GCath;https://gcatholic.org/p/;
1194;bmosp;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1195;10051;GCath;https://gcatholic.org/p/;
1195;bbergosa;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1196;12567;GCath;https://gcatholic.org/p/;
1196;bdiazdee;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1197;12568;GCath;https://gcatholic.org/p/;
1197;btrepv;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1198;12570;GCath;https://gcatholic.org/p/;
1198;bcasausy;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1199;12582;GCath;https://gcatholic.org/p/;
1199;broov;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1200;12583;GCath;https://gcatholic.org/p/;
1200;bdeoses;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1201;12584;GCath;https://gcatholic.org/p/;
1201;bfeliu;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1202;12585;GCath;https://gcatholic.org/p/;
1202;14726560;viaf;https://viaf.org/viaf/;
1202;bhech;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1203;12586;GCath;https://gcatholic.org/p/;
1203;bmorell;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1204;12587;GCath;https://gcatholic.org/p/;
1204;blaso;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1205;12589;GCath;https://gcatholic.org/p/;
1205;bguc;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1206;12590;GCath;https://gcatholic.org/p/;
1206;38661189;viaf;https://viaf.org/viaf/;
1206;barizj;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1207;12591;GCath;https://gcatholic.org/p/;
1207;bzenb;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1208;12592;GCath;https://gcatholic.org/p/;
1208;bdecuerda;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1209;12593;GCath;https://gcatholic.org/p/;
1209;bjipe;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1210;Nicolás García Jerez;wiki-es;https://es.wikipedia.org/wiki/;
1210;12619;GCath;https://gcatholic.org/p/;
1210;bgarciaj;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1211;12620;GCath;https://gcatholic.org/p/;
1211;bperezdel;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1212;12621;GCath;https://gcatholic.org/p/;
1212;bhuca;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1213;12622;GCath;https://gcatholic.org/p/;
1213;bruizc;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1214;12623;GCath;https://gcatholic.org/p/;
1214;bviljf;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1215;12624;GCath;https://gcatholic.org/p/;
1215;bdtye;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1216;12625;GCath;https://gcatholic.org/p/;
1216;bdvyc;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1217;12626;GCath;https://gcatholic.org/p/;
1217;bdenavia;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1218;12627;GCath;https://gcatholic.org/p/;
1218;bfloresde;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1219;12655;GCath;https://gcatholic.org/p/;
1219;bdelavara;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1220;12661;GCath;https://gcatholic.org/p/;
1220;bvalera;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1221;12662;GCath;https://gcatholic.org/p/;
1221;bportor;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1222;13125;GCath;https://gcatholic.org/p/;
1222;bmargal;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1223;Francisco Javier de Lizana y Beaumont;wiki-es;https://es.wikipedia.org/wiki/;
1223;13142;GCath;https://gcatholic.org/p/;
1223;bdelizana;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1224;13493;GCath;https://gcatholic.org/p/;
1224;bsantan;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1225;13568;GCath;https://gcatholic.org/p/;
1225;blopezg;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1226;13730;GCath;https://gcatholic.org/p/;
1227;13731;GCath;https://gcatholic.org/p/;
1227;bhermi;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1228;13732;GCath;https://gcatholic.org/p/;
1228;bespa;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1229;13733;GCath;https://gcatholic.org/p/;
1229;btorcm;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1230;13746;GCath;https://gcatholic.org/p/;
1231;13747;GCath;https://gcatholic.org/p/;
1231;bgarcmo;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1232;13757;GCath;https://gcatholic.org/p/;
1232;bmartim;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1233;13758;GCath;https://gcatholic.org/p/;
1233;bdiem;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1234;13759;GCath;https://gcatholic.org/p/;
1234;bantf;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1235;13760;GCath;https://gcatholic.org/p/;
1235;bmaro;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1236;13789;GCath;https://gcatholic.org/p/;
1236;bcorlab;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1237;13790;GCath;https://gcatholic.org/p/;
1237;46696361;viaf;https://viaf.org/viaf/;
1237;bcarlaf;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1238;13791;GCath;https://gcatholic.org/p/;
1238;58800226;viaf;https://viaf.org/viaf/;
1238;bqupo;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1239;13792;GCath;https://gcatholic.org/p/;
1239;bcarmar;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1240;13812;GCath;https://gcatholic.org/p/;
1240;bgapan;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1241;14195;GCath;https://gcatholic.org/p/;
1241;blacu;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1242;14231;GCath;https://gcatholic.org/p/;
1243;14234;GCath;https://gcatholic.org/p/;
1243;bcobmun;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1244;14850;GCath;https://gcatholic.org/p/;
1244;36875637;viaf;https://viaf.org/viaf/;
1244;bhernav;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1245;14851;GCath;https://gcatholic.org/p/;
1245;bpear;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1246;José Manuel de Goyeneche;wiki-es;https://es.wikipedia.org/wiki/;
1246;14855;GCath;https://gcatholic.org/p/;
1246;bgoye;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1247;14860;GCath;https://gcatholic.org/p/;
1247;bgondlr;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1248;14861;GCath;https://gcatholic.org/p/;
1248;bdeparada;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1249;14862;GCath;https://gcatholic.org/p/;
1249;bdelcorro;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1250;14863;GCath;https://gcatholic.org/p/;
1250;bbaan;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1251;14867;GCath;https://gcatholic.org/p/;
1251;19542360;viaf;https://viaf.org/viaf/;
1251;bdefonte;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1252;14868;GCath;https://gcatholic.org/p/;
1252;7644240;viaf;https://viaf.org/viaf/;
1252;bnunezde;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1253;14869;GCath;https://gcatholic.org/p/;
1253;brubio;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1254;Juan Antonio Vizarrón y Eguiarreta;wiki-es;https://es.wikipedia.org/wiki/;
1254;14870;GCath;https://gcatholic.org/p/;
1254;bvizarron;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1255;14871;GCath;https://gcatholic.org/p/;
1256;14872;GCath;https://gcatholic.org/p/;
1256;blem;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1257;14873;GCath;https://gcatholic.org/p/;
1257;bdeortega;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1258;14887;GCath;https://gcatholic.org/p/;
1258;balcalde;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1259;14888;GCath;https://gcatholic.org/p/;
1259;brorv;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1260;14889;GCath;https://gcatholic.org/p/;
1261;14890;GCath;https://gcatholic.org/p/;
1261;bgompv;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1262;14891;GCath;https://gcatholic.org/p/;
1262;bgomezde;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1263;14892;GCath;https://gcatholic.org/p/;
1263;balto;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1264;14893;GCath;https://gcatholic.org/p/;
1264;btapiz;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1265;14894;GCath;https://gcatholic.org/p/;
1265;bmimm;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1266;14895;GCath;https://gcatholic.org/p/;
1266;bgalindoy;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1267;14901;GCath;https://gcatholic.org/p/;
1267;90660814;viaf;https://viaf.org/viaf/;
1267;babad;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1268;14902;GCath;https://gcatholic.org/p/;
1268;bmarianha;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1269;14903;GCath;https://gcatholic.org/p/;
1269;bsanmic;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1270;14912;GCath;https://gcatholic.org/p/;
1270;bcaslga;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1271;14913;GCath;https://gcatholic.org/p/;
1271;bolib;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1272;14914;GCath;https://gcatholic.org/p/;
1272;bgranados;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1273;14924;GCath;https://gcatholic.org/p/;
1273;barho;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1274;14925;GCath;https://gcatholic.org/p/;
1274;bmarin;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1275;14926;GCath;https://gcatholic.org/p/;
1275;bllanoa;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1276;14927;GCath;https://gcatholic.org/p/;
1276;bverger;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1277;14934;GCath;https://gcatholic.org/p/;
1277;bestevez;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1278;14935;GCath;https://gcatholic.org/p/;
1278;bdepina;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1279;Antonio Caballero y Góngora;wiki-es;https://es.wikipedia.org/wiki/;
1279;14936;GCath;https://gcatholic.org/p/;
1279;bcabgo;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1280;14937;GCath;https://gcatholic.org/p/;
1280;bdeperedo;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1281;14938;GCath;https://gcatholic.org/p/;
1281;bpadillae;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1282;14939;GCath;https://gcatholic.org/p/;
1282;49314536;viaf;https://viaf.org/viaf/;
1282;bdeye;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1283;14940;GCath;https://gcatholic.org/p/;
1283;bdezamora;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1284;14941;GCath;https://gcatholic.org/p/;
1284;bmatos;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1285;14942;GCath;https://gcatholic.org/p/;
1285;bcastug;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1286;14943;GCath;https://gcatholic.org/p/;
1286;breyrm;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1287;14955;GCath;https://gcatholic.org/p/;
1287;bmaroce;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1288;14956;GCath;https://gcatholic.org/p/;
1288;bdejesusy;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1289;15460;GCath;https://gcatholic.org/p/;
1290;15461;GCath;https://gcatholic.org/p/;
1290;bfuegma;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1291;15462;GCath;https://gcatholic.org/p/;
1291;bmapll;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1292;15463;GCath;https://gcatholic.org/p/;
1292;bpolancof;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1293;15464;GCath;https://gcatholic.org/p/;
1293;bgarcvr;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1294;15465;GCath;https://gcatholic.org/p/;
1294;bcilieza;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1295;15466;GCath;https://gcatholic.org/p/;
1295;bmoto;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1296;15467;GCath;https://gcatholic.org/p/;
1296;bradar;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1297;15468;GCath;https://gcatholic.org/p/;
1297;bolpa;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1298;16065;GCath;https://gcatholic.org/p/;
1298;bdemolina;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1299;17192;GCath;https://gcatholic.org/p/;
1299;21853165;viaf;https://viaf.org/viaf/;
1299;bjimenezp;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1300;17206;GCath;https://gcatholic.org/p/;
1301;17207;GCath;https://gcatholic.org/p/;
1301;bsace;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1302;17208;GCath;https://gcatholic.org/p/;
1302;bsese;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1303;17209;GCath;https://gcatholic.org/p/;
1303;bsantama;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1304;17374;GCath;https://gcatholic.org/p/;
1304;balvco;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1305;17375;GCath;https://gcatholic.org/p/;
1305;bpeca;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1306;17376;GCath;https://gcatholic.org/p/;
1306;bsomi;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1307;17377;GCath;https://gcatholic.org/p/;
1307;bponce;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1308;17378;GCath;https://gcatholic.org/p/;
1308;besca;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1309;17379;GCath;https://gcatholic.org/p/;
1309;bgomnf;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1310;17380;GCath;https://gcatholic.org/p/;
1310;bromerol;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1311;Diego Ladrón de Guevara;wiki-es;https://es.wikipedia.org/wiki/;
1311;17381;GCath;https://gcatholic.org/p/;
1311;bladron;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1312;17382;GCath;https://gcatholic.org/p/;
1312;bpardodef;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1313;18105;GCath;https://gcatholic.org/p/;
1313;20575972;viaf;https://viaf.org/viaf/;
1313;byfuero;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1314;18451;GCath;https://gcatholic.org/p/;
1314;brodrig;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1315;18452;GCath;https://gcatholic.org/p/;
1315;bruiza;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1316;18453;GCath;https://gcatholic.org/p/;
1316;bmogu;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1317;18454;GCath;https://gcatholic.org/p/;
1317;balvabr;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1318;18455;GCath;https://gcatholic.org/p/;
1318;balqu;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1319;18456;GCath;https://gcatholic.org/p/;
1319;bdgal;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1320;18457;GCath;https://gcatholic.org/p/;
1320;bmendig;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1321;Francisco del Rincón (religioso);wiki-es;https://es.wikipedia.org/wiki/;
1321;18458;GCath;https://gcatholic.org/p/;
1321;bdelri;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1322;18459;GCath;https://gcatholic.org/p/;
1322;bfernna;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1323;18460;GCath;https://gcatholic.org/p/;
1323;bguatel;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1324;18461;GCath;https://gcatholic.org/p/;
1324;bcarib;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1325;18462;GCath;https://gcatholic.org/p/;
1325;besctm;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1326;18463;GCath;https://gcatholic.org/p/;
1326;bcuemal;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1327;18464;GCath;https://gcatholic.org/p/;
1328;18465;GCath;https://gcatholic.org/p/;
1328;bdgye;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1329;18466;GCath;https://gcatholic.org/p/;
1329;bdltf;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1330;18467;GCath;https://gcatholic.org/p/;
1330;bdalc;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1331;18468;GCath;https://gcatholic.org/p/;
1331;bverz;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1332;18470;GCath;https://gcatholic.org/p/;
1332;bdeoviedo;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1333;18471;GCath;https://gcatholic.org/p/;
1333;bsolier;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1334;18472;GCath;https://gcatholic.org/p/;
1334;bcond;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1335;18473;GCath;https://gcatholic.org/p/;
1335;broju;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1336;18474;GCath;https://gcatholic.org/p/;
1336;bramosn;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1337;18475;GCath;https://gcatholic.org/p/;
1337;bpadillad;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1338;18476;GCath;https://gcatholic.org/p/;
1338;bloda;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1339;18477;GCath;https://gcatholic.org/p/;
1339;bcarvf;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1340;18478;GCath;https://gcatholic.org/p/;
1340;45099200;viaf;https://viaf.org/viaf/;
1340;bcoyle;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1341;18479;GCath;https://gcatholic.org/p/;
1341;bdsalc;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1342;18480;GCath;https://gcatholic.org/p/;
1342;barzol;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1343;18481;GCath;https://gcatholic.org/p/;
1343;bfuen;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1344;18482;GCath;https://gcatholic.org/p/;
1344;bramdar;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1345;18483;GCath;https://gcatholic.org/p/;
1346;18484;GCath;https://gcatholic.org/p/;
1346;bgeral;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1347;19077;GCath;https://gcatholic.org/p/;
1347;bmansoy;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1348;19259;GCath;https://gcatholic.org/p/;
1348;bdomii;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1349;19260;GCath;https://gcatholic.org/p/;
1349;bsaga;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1350;19261;GCath;https://gcatholic.org/p/;
1350;bmarcom;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1351;19262;GCath;https://gcatholic.org/p/;
1351;balvcas;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1352;19263;GCath;https://gcatholic.org/p/;
1352;bcamroj;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1353;19264;GCath;https://gcatholic.org/p/;
1353;braga;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1354;19265;GCath;https://gcatholic.org/p/;
1354;brima;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1355;19266;GCath;https://gcatholic.org/p/;
1355;bsosab;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1356;19267;GCath;https://gcatholic.org/p/;
1356;bararoj;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1357;19268;GCath;https://gcatholic.org/p/;
1357;bazuitu;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1358;19269;GCath;https://gcatholic.org/p/;
1358;bfermin;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1359;Francisco Cossio y Otero;wiki-es;https://es.wikipedia.org/wiki/;
1359;19270;GCath;https://gcatholic.org/p/;
1359;bcosio;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1360;19271;GCath;https://gcatholic.org/p/;
1360;bdeurbina;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1361;19272;GCath;https://gcatholic.org/p/;
1361;bsalo;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1362;19273;GCath;https://gcatholic.org/p/;
1362;barguy;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1363;19274;GCath;https://gcatholic.org/p/;
1363;bdtor;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1364;19275;GCath;https://gcatholic.org/p/;
1364;bcort;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1365;19276;GCath;https://gcatholic.org/p/;
1365;9883279;viaf;https://viaf.org/viaf/;
1365;bariuga;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1366;19277;GCath;https://gcatholic.org/p/;
1366;borfl;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1367;19278;GCath;https://gcatholic.org/p/;
1367;bcastrj;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1368;19279;GCath;https://gcatholic.org/p/;
1368;86866018;viaf;https://viaf.org/viaf/;
1368;blobog;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1369;19280;GCath;https://gcatholic.org/p/;
1369;bmamm;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1370;19281;GCath;https://gcatholic.org/p/;
1370;60729141;viaf;https://viaf.org/viaf/;
1370;bcardl;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1371;19288;GCath;https://gcatholic.org/p/;
1371;brodca;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1372;19289;GCath;https://gcatholic.org/p/;
1372;bdiazme;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1373;19290;GCath;https://gcatholic.org/p/;
1373;bfernddlm;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1374;19291;GCath;https://gcatholic.org/p/;
1374;barbizu;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1375;19292;GCath;https://gcatholic.org/p/;
1375;bmargar;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1376;19293;GCath;https://gcatholic.org/p/;
1376;bgomdsi;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1377;19294;GCath;https://gcatholic.org/p/;
1378;19295;GCath;https://gcatholic.org/p/;
1378;bcasiani;cathie;https://www.catholic-hierarchy.org/bishop/;.html
