ID;gz_id;foreignkey;foreignsite;foreignID;foreignprefix
41662;3000321;topurbi:TopUrbiPlace17556;TopUrbi;TopUrbiPlace17556;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41663;8000545;topurbi:TopUrbiPlace17557;TopUrbi;TopUrbiPlace17557;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41664;5600054;topurbi:TopUrbiPlace17564;TopUrbi;TopUrbiPlace17564;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41665;1003580;topurbi:TopUrbiPlace17565;TopUrbi;TopUrbiPlace17565;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41666;1003563;topurbi:TopUrbiPlace17566;TopUrbi;TopUrbiPlace17566;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41667;8000468;topurbi:TopUrbiPlace17568;TopUrbi;TopUrbiPlace17568;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41668;1002560;topurbi:TopUrbiPlace17574;TopUrbi;TopUrbiPlace17574;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41669;1003775;topurbi:TopUrbiPlace17575;TopUrbi;TopUrbiPlace17575;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41670;5000256;topurbi:TopUrbiPlace17576;TopUrbi;TopUrbiPlace17576;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41671;1000839;topurbi:TopUrbiPlace17585;TopUrbi;TopUrbiPlace17585;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41672;3000016;topurbi:TopUrbiPlace17587;TopUrbi;TopUrbiPlace17587;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41673;9900582;topurbi:TopUrbiPlace17594;TopUrbi;TopUrbiPlace17594;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41674;5000029;topurbi:TopUrbiPlace17597;TopUrbi;TopUrbiPlace17597;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41676;2000246;topurbi:TopUrbiPlace17611;TopUrbi;TopUrbiPlace17611;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41677;1004929;topurbi:TopUrbiPlace17621;TopUrbi;TopUrbiPlace17621;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41678;1004904;topurbi:TopUrbiPlace17622;TopUrbi;TopUrbiPlace17622;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41679;9000692;topurbi:TopUrbiPlace17631;TopUrbi;TopUrbiPlace17631;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41680;1001687;topurbi:TopUrbiPlace17637;TopUrbi;TopUrbiPlace17637;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41681;1000810;topurbi:TopUrbiPlace17638;TopUrbi;TopUrbiPlace17638;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41682;1005411;topurbi:TopUrbiPlace17646;TopUrbi;TopUrbiPlace17646;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41683;1002968;topurbi:TopUrbiPlace17647;TopUrbi;TopUrbiPlace17647;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41684;1004930;topurbi:TopUrbiPlace17648;TopUrbi;TopUrbiPlace17648;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41685;8000554;topurbi:TopUrbiPlace17649;TopUrbi;TopUrbiPlace17649;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41686;6000966;topurbi:TopUrbiPlace17650;TopUrbi;TopUrbiPlace17650;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41687;6001040;topurbi:TopUrbiPlace17651;TopUrbi;TopUrbiPlace17651;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41688;6000620;topurbi:TopUrbiPlace17652;TopUrbi;TopUrbiPlace17652;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41689;6001052;topurbi:TopUrbiPlace17653;TopUrbi;TopUrbiPlace17653;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41690;6000501;topurbi:TopUrbiPlace17654;TopUrbi;TopUrbiPlace17654;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41691;6000321;topurbi:TopUrbiPlace17655;TopUrbi;TopUrbiPlace17655;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41692;8000410;topurbi:TopUrbiPlace17656;TopUrbi;TopUrbiPlace17656;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41693;6001085;topurbi:TopUrbiPlace17657;TopUrbi;TopUrbiPlace17657;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41694;6000794;topurbi:TopUrbiPlace17658;TopUrbi;TopUrbiPlace17658;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41695;6000651;topurbi:TopUrbiPlace17659;TopUrbi;TopUrbiPlace17659;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41696;6001051;topurbi:TopUrbiPlace17660;TopUrbi;TopUrbiPlace17660;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41697;7000043;topurbi:TopUrbiPlace17661;TopUrbi;TopUrbiPlace17661;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41698;6000519;topurbi:TopUrbiPlace17662;TopUrbi;TopUrbiPlace17662;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41699;1001685;topurbi:TopUrbiPlace17663;TopUrbi;TopUrbiPlace17663;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41700;5600113;topurbi:TopUrbiPlace17664;TopUrbi;TopUrbiPlace17664;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41701;8000042;topurbi:TopUrbiPlace17665;TopUrbi;TopUrbiPlace17665;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41702;6001038;topurbi:TopUrbiPlace17667;TopUrbi;TopUrbiPlace17667;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41703;6000803;topurbi:TopUrbiPlace17668;TopUrbi;TopUrbiPlace17668;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41704;6000681;topurbi:TopUrbiPlace17669;TopUrbi;TopUrbiPlace17669;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41705;6000990;topurbi:TopUrbiPlace17670;TopUrbi;TopUrbiPlace17670;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41706;6000772;topurbi:TopUrbiPlace17671;TopUrbi;TopUrbiPlace17671;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41707;6000605;topurbi:TopUrbiPlace17672;TopUrbi;TopUrbiPlace17672;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41708;6001221;topurbi:TopUrbiPlace17673;TopUrbi;TopUrbiPlace17673;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41709;6000614;topurbi:TopUrbiPlace17675;TopUrbi;TopUrbiPlace17675;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41710;6001119;topurbi:TopUrbiPlace17677;TopUrbi;TopUrbiPlace17677;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41711;6000760;topurbi:TopUrbiPlace17678;TopUrbi;TopUrbiPlace17678;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41712;6000379;topurbi:TopUrbiPlace17696;TopUrbi;TopUrbiPlace17696;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41713;6000962;topurbi:TopUrbiPlace17698;TopUrbi;TopUrbiPlace17698;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41714;8000045;topurbi:TopUrbiPlace17699;TopUrbi;TopUrbiPlace17699;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41715;6000224;topurbi:TopUrbiPlace17700;TopUrbi;TopUrbiPlace17700;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41716;6000745;topurbi:TopUrbiPlace17701;TopUrbi;TopUrbiPlace17701;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41717;6000264;topurbi:TopUrbiPlace17702;TopUrbi;TopUrbiPlace17702;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41718;6000601;topurbi:TopUrbiPlace17703;TopUrbi;TopUrbiPlace17703;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41719;6000480;topurbi:TopUrbiPlace17704;TopUrbi;TopUrbiPlace17704;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41720;1002203;topurbi:TopUrbiPlace17705;TopUrbi;TopUrbiPlace17705;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41721;6000344;topurbi:TopUrbiPlace17706;TopUrbi;TopUrbiPlace17706;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41722;6000210;topurbi:TopUrbiPlace17707;TopUrbi;TopUrbiPlace17707;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41723;8000455;topurbi:TopUrbiPlace17708;TopUrbi;TopUrbiPlace17708;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41724;6000615;topurbi:TopUrbiPlace17709;TopUrbi;TopUrbiPlace17709;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41725;6000233;topurbi:TopUrbiPlace17710;TopUrbi;TopUrbiPlace17710;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41726;6000427;topurbi:TopUrbiPlace17711;TopUrbi;TopUrbiPlace17711;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41727;5600221;topurbi:TopUrbiPlace17712;TopUrbi;TopUrbiPlace17712;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41728;6001127;topurbi:TopUrbiPlace17713;TopUrbi;TopUrbiPlace17713;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41729;6000621;topurbi:TopUrbiPlace17714;TopUrbi;TopUrbiPlace17714;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41730;6000682;topurbi:TopUrbiPlace17715;TopUrbi;TopUrbiPlace17715;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41731;6000522;topurbi:TopUrbiPlace17716;TopUrbi;TopUrbiPlace17716;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41732;6001151;topurbi:TopUrbiPlace17717;TopUrbi;TopUrbiPlace17717;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41733;6001128;topurbi:TopUrbiPlace17719;TopUrbi;TopUrbiPlace17719;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41734;6001150;topurbi:TopUrbiPlace17722;TopUrbi;TopUrbiPlace17722;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41735;7000088;topurbi:TopUrbiPlace17723;TopUrbi;TopUrbiPlace17723;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41736;6000924;topurbi:TopUrbiPlace17729;TopUrbi;TopUrbiPlace17729;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41737;6000923;topurbi:TopUrbiPlace17731;TopUrbi;TopUrbiPlace17731;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41738;9000104;topurbi:TopUrbiPlace17732;TopUrbi;TopUrbiPlace17732;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41739;6000799;topurbi:TopUrbiPlace17735;TopUrbi;TopUrbiPlace17735;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41740;6000090;topurbi:TopUrbiPlace17737;TopUrbi;TopUrbiPlace17737;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41741;6001402;topurbi:TopUrbiPlace17738;TopUrbi;TopUrbiPlace17738;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41742;6000309;topurbi:TopUrbiPlace17739;TopUrbi;TopUrbiPlace17739;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41743;6000604;topurbi:TopUrbiPlace17740;TopUrbi;TopUrbiPlace17740;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41744;6000061;topurbi:TopUrbiPlace17741;TopUrbi;TopUrbiPlace17741;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41745;6000829;topurbi:TopUrbiPlace17742;TopUrbi;TopUrbiPlace17742;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41746;8000207;topurbi:TopUrbiPlace17743;TopUrbi;TopUrbiPlace17743;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41747;8000341;topurbi:TopUrbiPlace17744;TopUrbi;TopUrbiPlace17744;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41748;6001160;topurbi:TopUrbiPlace17745;TopUrbi;TopUrbiPlace17745;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41749;6000428;topurbi:TopUrbiPlace17747;TopUrbi;TopUrbiPlace17747;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41750;6000462;topurbi:TopUrbiPlace17748;TopUrbi;TopUrbiPlace17748;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41751;6000399;topurbi:TopUrbiPlace17749;TopUrbi;TopUrbiPlace17749;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41752;6000429;topurbi:TopUrbiPlace17750;TopUrbi;TopUrbiPlace17750;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41753;8000346;topurbi:TopUrbiPlace17751;TopUrbi;TopUrbiPlace17751;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41754;6000201;topurbi:TopUrbiPlace17752;TopUrbi;TopUrbiPlace17752;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41755;6000061;topurbi:TopUrbiPlace17753;TopUrbi;TopUrbiPlace17753;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41756;6001307;topurbi:TopUrbiPlace17754;TopUrbi;TopUrbiPlace17754;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41757;6001348;topurbi:TopUrbiPlace17755;TopUrbi;TopUrbiPlace17755;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41758;6000926;topurbi:TopUrbiPlace17756;TopUrbi;TopUrbiPlace17756;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41759;6000964;topurbi:TopUrbiPlace17757;TopUrbi;TopUrbiPlace17757;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41760;6001114;topurbi:TopUrbiPlace17758;TopUrbi;TopUrbiPlace17758;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41761;6000815;topurbi:TopUrbiPlace17759;TopUrbi;TopUrbiPlace17759;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41762;6001069;topurbi:TopUrbiPlace17760;TopUrbi;TopUrbiPlace17760;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41763;9000178;topurbi:TopUrbiPlace17761;TopUrbi;TopUrbiPlace17761;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41764;6000591;topurbi:TopUrbiPlace17762;TopUrbi;TopUrbiPlace17762;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41765;6001029;topurbi:TopUrbiPlace17764;TopUrbi;TopUrbiPlace17764;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41766;6000655;topurbi:TopUrbiPlace17765;TopUrbi;TopUrbiPlace17765;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41767;6000907;topurbi:TopUrbiPlace17766;TopUrbi;TopUrbiPlace17766;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41768;6000162;topurbi:TopUrbiPlace17767;TopUrbi;TopUrbiPlace17767;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41769;8000082;topurbi:TopUrbiPlace17768;TopUrbi;TopUrbiPlace17768;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41770;6000435;topurbi:TopUrbiPlace17769;TopUrbi;TopUrbiPlace17769;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41771;6000290;topurbi:TopUrbiPlace17770;TopUrbi;TopUrbiPlace17770;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41772;6000927;topurbi:TopUrbiPlace17773;TopUrbi;TopUrbiPlace17773;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41773;6001034;topurbi:TopUrbiPlace17774;TopUrbi;TopUrbiPlace17774;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41774;6001024;topurbi:TopUrbiPlace17775;TopUrbi;TopUrbiPlace17775;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41775;6000830;topurbi:TopUrbiPlace17777;TopUrbi;TopUrbiPlace17777;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41776;8000129;topurbi:TopUrbiPlace17780;TopUrbi;TopUrbiPlace17780;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41777;1001385;topurbi:TopUrbiPlace17781;TopUrbi;TopUrbiPlace17781;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41778;6000928;topurbi:TopUrbiPlace17783;TopUrbi;TopUrbiPlace17783;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41779;6000163;topurbi:TopUrbiPlace17784;TopUrbi;TopUrbiPlace17784;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41780;6000778;topurbi:TopUrbiPlace17785;TopUrbi;TopUrbiPlace17785;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41781;6001098;topurbi:TopUrbiPlace17788;TopUrbi;TopUrbiPlace17788;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41782;6000437;topurbi:TopUrbiPlace17789;TopUrbi;TopUrbiPlace17789;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41783;6000695;topurbi:TopUrbiPlace17790;TopUrbi;TopUrbiPlace17790;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41784;8000336;topurbi:TopUrbiPlace17791;TopUrbi;TopUrbiPlace17791;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41785;6001023;topurbi:TopUrbiPlace17792;TopUrbi;TopUrbiPlace17792;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41786;6001013;topurbi:TopUrbiPlace17793;TopUrbi;TopUrbiPlace17793;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41787;6001179;topurbi:TopUrbiPlace17794;TopUrbi;TopUrbiPlace17794;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41788;6000670;topurbi:TopUrbiPlace17795;TopUrbi;TopUrbiPlace17795;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41789;6000579;topurbi:TopUrbiPlace17796;TopUrbi;TopUrbiPlace17796;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41790;6000901;topurbi:TopUrbiPlace17797;TopUrbi;TopUrbiPlace17797;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41791;6001078;topurbi:TopUrbiPlace17798;TopUrbi;TopUrbiPlace17798;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41792;8000114;topurbi:TopUrbiPlace17799;TopUrbi;TopUrbiPlace17799;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41793;6001136;topurbi:TopUrbiPlace17800;TopUrbi;TopUrbiPlace17800;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41794;6001401;topurbi:TopUrbiPlace17801;TopUrbi;TopUrbiPlace17801;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41795;6000456;topurbi:TopUrbiPlace17804;TopUrbi;TopUrbiPlace17804;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41796;6000343;topurbi:TopUrbiPlace17805;TopUrbi;TopUrbiPlace17805;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41797;6000720;topurbi:TopUrbiPlace17807;TopUrbi;TopUrbiPlace17807;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41798;6000761;topurbi:TopUrbiPlace17808;TopUrbi;TopUrbiPlace17808;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41799;6000322;topurbi:TopUrbiPlace17809;TopUrbi;TopUrbiPlace17809;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41800;6001217;topurbi:TopUrbiPlace17811;TopUrbi;TopUrbiPlace17811;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41801;6000980;topurbi:TopUrbiPlace17813;TopUrbi;TopUrbiPlace17813;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41802;8000077;topurbi:TopUrbiPlace17814;TopUrbi;TopUrbiPlace17814;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41803;6000571;topurbi:TopUrbiPlace17815;TopUrbi;TopUrbiPlace17815;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41804;6000140;topurbi:TopUrbiPlace17816;TopUrbi;TopUrbiPlace17816;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41805;5600309;topurbi:TopUrbiPlace17818;TopUrbi;TopUrbiPlace17818;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41806;1002399;topurbi:TopUrbiPlace17821;TopUrbi;TopUrbiPlace17821;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41807;1004175;topurbi:TopUrbiPlace17822;TopUrbi;TopUrbiPlace17822;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41808;1004176;topurbi:TopUrbiPlace17823;TopUrbi;TopUrbiPlace17823;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41809;1001842;topurbi:TopUrbiPlace17824;TopUrbi;TopUrbiPlace17824;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41811;1001600;topurbi:TopUrbiPlace17827;TopUrbi;TopUrbiPlace17827;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41812;1002673;topurbi:TopUrbiPlace17828;TopUrbi;TopUrbiPlace17828;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41813;6000141;topurbi:TopUrbiPlace17830;TopUrbi;TopUrbiPlace17830;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41814;6000300;topurbi:TopUrbiPlace17831;TopUrbi;TopUrbiPlace17831;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41815;1003678;topurbi:TopUrbiPlace17832;TopUrbi;TopUrbiPlace17832;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41816;6000400;topurbi:TopUrbiPlace17833;TopUrbi;TopUrbiPlace17833;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41817;6001117;topurbi:TopUrbiPlace17834;TopUrbi;TopUrbiPlace17834;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41818;6000479;topurbi:TopUrbiPlace17835;TopUrbi;TopUrbiPlace17835;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
41819;8000120;topurbi:TopUrbiPlace17836;TopUrbi;TopUrbiPlace17836;https://sourcesetdonnees.huma-num.fr/exist/apps/topurbi-alcedo/carte/place.html?name=
