Entidad;Nombre completo;START;START_ex;END;END_ex;Wikilink_tipo
JUCHSALA;Subdelegacion de Los Andes;1804;exact;1808;hgis;subdelegacion
JUCHSAMA;Corregimiento de Maule;1593;exact;1785;exact;corregimiento
JUCHSAMA;Subdelegacion de Maule;1786;exact;1808;hgis;subdelegacion
JUCHSAME;Corregimiento de Melipilla;1593;exact;1785;exact;corregimiento
JUCHSAME;Subdelegacion de Melipilla;1786;exact;1808;hgis;subdelegacion
JUCHSAQU;Corregimiento de Quillota;1593;exact;1785;exact;corregimiento
JUCHSAQU;Subdelegacion de Quillota;1786;exact;1808;hgis;subdelegacion
JUCHSARA;Corregimiento de Rancagua;1694;exact;1785;exact;corregimiento
JUCHSARA;Subdelegacion de Rancagua;1786;exact;1808;hgis;subdelegacion
PMCHCOAR;Partido cabecera de Arauco;1701;hgis;1722;exact;cabecera
PMCHCOCC;Comandancia de Colcura;1701;hgis;1722;exact;jurisdiccion_militar
PMCHCOSP;Comandancia de San Pedro;1701;hgis;1722;exact;jurisdiccion_militar
PMCHCONA;Comandancia de Nacimiento;1701;hgis;1722;exact;jurisdiccion_militar
PMCHCOSJ;Comandancia de Santa Juana;1701;hgis;1722;exact;jurisdiccion_militar
PTCHCHCA;Partido de Castro;1701;hgis;1808;hgis;partido
PTCHCHCB;Partido de Calbuco;1770;not_after;1808;hgis;partido
PTCHCHCH;Partido de Chacao;1701;hgis;1808;hgis;partido
JUCCPUAZ;Corregimiento de Azangaro;1600;arbitrary;1783;exact;corregimiento
JUCCPUAZ;Subdelegacion de Azangaro;1784;exact;1808;hgis;subdelegacion
JUCCPUCA;Corregimiento de Carabaya;1574;not_after;1783;exact;corregimiento
JUCCPUCA;Subdelegacion de Carabaya;1784;exact;1808;hgis;subdelegacion
JUCCPUCH;Gobernacion de Chucuito;1578;exact;1783;exact;gobernacion
JUCCPUCH;Subdelegacion de Chucuito;1784;exact;1808;hgis;subdelegacion
JUCCPUHU;Corregimiento de Paucarcolla;1583;not_after;1783;exact;corregimiento
JUCCPUHU;Subdelegacion de Huancane;1784;exact;1808;hgis;subdelegacion
JUCCPULA;Corregimiento de Lampa;1600;arbitrary;1783;exact;corregimiento
JUCCPULA;Subdelegacion de Lampa;1784;exact;1808;hgis;subdelegacion
JUCCPOTA;Corregimiento de Tarija;1583;not_after;1783;exact;corregimiento
JUCCPOTA;Subdelegacion de Tarija;1785;exact;1808;hgis;subdelegacion
JUCCCBMI;Corregimiento agregado de Mizque;1603;not_before;1713;not_after;agregado
JUCCCBMI;Corregimiento de Mizque;1714;not_after;1783;exact;corregimiento
JUCCCBMI;Subdelegacion de Mizque;1784;exact;1808;hgis;subdelegacion
FREDBPXX;Fronteras de Bajo Putumayo;1111;start;1808;hgis;fronteras
FRQUPOXX;Fronteras de Popayan;1111;start;1808;hgis;fronteras
FRCHBMBM;Fronteras de Butalmapus;1111;start;1808;hgis;fronteras
PTCHCHCM;Fronteras de Carelmapu;1111;start;1808;hgis;fronteras
MIPEOCVI;Misiones de Vitoc;1784;ca;1808;hgis;misiones
MIPETRHY;Misiones de Hibitos y Cholones;1701;hgis;1808;hgis;misiones
JUCCCBSA;Subdelegacion de Sacaba;1784;exact;1808;hgis;subdelegacion
JUCCLPAP;Subdelegacion de Caupolican;1786;exact;1808;hgis;subdelegacion
PRPELI00;Reino de Peru;1535;exact;1783;exact;reino
PRCHSA00;Gobernacion cabecera de Chile;1563;exact;1785;exact;cabecera
JUCCCBAR;Subdelegacion de Arque;1784;exact;1808;hgis;subdelegacion
JUCCCBAY;Subdelegacion de Ayopaya;1784;exact;1808;hgis;subdelegacion
JUCCCBCB;Corregimiento de Cochabamba;1583;not_after;1783;exact;corregimiento
JUCCCBCL;Subdelegacion de Clisa;1784;exact;1808;hgis;subdelegacion
PRCCCBSC;Gobernacion-Capitania General de Santa Cruz;1561;exact;1783;exact;gobernacion
JUCCCBTA;Subdelegacion de Tapacari;1784;exact;1808;hgis;subdelegacion
JUCCCBVG;Subdelegacion de Valle-grande;1784;exact;1808;hgis;subdelegacion
JUCCPOAT;Corregimiento de Atacama;1583;not_after;1783;exact;corregimiento
JUCCPOAT;Subdelegacion de Atacama;1784;exact;1808;hgis;subdelegacion
JUCCCCCA;Corregimiento de Carangas;1583;not_after;1783;exact;corregimiento
JUCCCCCA;Subdelegacion de Carangas;1784;exact;1808;hgis;subdelegacion
JUCCCCPA;Corregimiento de Paria;1583;not_after;1783;exact;corregimiento
JUCCCCPA;Subdelegacion de Paria;1784;exact;1808;hgis;subdelegacion
JUCCCCPB;Corregimiento de Pomabamba;1754;not_after;1771;exact;corregimiento
JUCCCCPP;Corregimiento de Pilaya y Paspaya;1685;not_after;1783;exact;corregimiento
JUCCCCPP;Subdelegacion de Pilaya y Paspaya;1784;exact;1808;hgis;subdelegacion
JUCCCCTO;Corregimiento de Tomina;1583;not_after;1783;exact;corregimiento
JUCCCCTO;Subdelegacion de Tomina;1784;exact;1808;hgis;subdelegacion
JUCCCCYA;Corregimiento de Yamparaez;1583;not_after;1772;exact;corregimiento
JUCCCCYA;Subdelegacion de Yamparaez;1784;exact;1808;hgis;subdelegacion
JUCCCCCC;Corregimiento de Yamparaez;1773;exact;1783;exact;corregimiento
JUCCLPCH;Corregimiento de Chulumani;1780;exact;1783;exact;corregimiento
JUCCLPCH;Subdelegacion de Yungas;1784;exact;1808;hgis;subdelegacion
JUCCLPLA;Corregimiento de Larecaja;1583;not_after;1783;exact;corregimiento
JUCCLPLA;Subdelegacion de Larecaja;1784;exact;1808;hgis;subdelegacion
JUCCLPOM;Corregimiento de Omasuyos;1600;arbitrary;1783;exact;corregimiento
JUCCLPOM;Subdelegacion de Omasuyos;1784;exact;1808;hgis;subdelegacion
JUCCLPPA;Corregimiento de Pacajes;1583;not_after;1783;exact;corregimiento
JUCCLPPA;Subdelegacion de Pacajes;1784;exact;1808;hgis;subdelegacion
JUCCLPSI;Corregimiento de Sicasica;1600;arbitrary;1783;exact;corregimiento
JUCCLPSI;Subdelegacion de Sicasica;1784;exact;1808;hgis;subdelegacion
JUCCPOCH;Subdelegacion de Chichas;1785;exact;1808;hgis;subdelegacion
JUCCPOTA;Subdelegacion de Tarija;1784;exact;1784;exact;subdelegacion
JUCCPOCY;Corregimiento de Chayanta;1583;not_after;1783;exact;corregimiento
JUCCPOCY;Subdelegacion de Chayanta;1784;exact;1808;hgis;subdelegacion
JUCCPOLI;Corregimiento de Lipes;1628;not_after;1783;exact;corregimiento
JUCCPOLI;Subdelegacion de Lipes;1784;exact;1808;hgis;subdelegacion
JUCCPOPR;Corregimiento de Porco;1583;not_after;1783;exact;corregimiento
JUCCPOPR;Subdelegacion de Porco;1784;exact;1808;hgis;subdelegacion
PRCCPO00;Gobernacion-Intendencia de Potosi;1784;exact;1808;hgis;intendencia
PRCCLP00;Gobernacion-Intendencia de La Paz;1784;exact;1808;hgis;intendencia
PRCCCB00;Gobernacion-Intendencia de Cochabamba;1784;exact;1808;hgis;intendencia
JUCCCBCH;Corregimiento de Chiquitos;1772;exact;1776;exact;corregimiento
JUCCCBCH;Gobernacion de Chiquitos;1777;exact;1808;hgis;gobernacion
JUCCCBCH;Misiones de Chiquitos;1701;hgis;1771;exact;misiones
JUCCCBMO;Misiones de Moxos;1701;hgis;1771;exact;misiones
JUCCCBMO;Corregimiento de Moxos;1772;exact;1776;exact;corregimiento
JUCCCBMO;Gobernacion de Moxos;1777;exact;1808;hgis;gobernacion
PRCCCC00;Gobernacion-Intendencia de Chuquisaca;1784;exact;1808;hgis;intendencia
JUCCCCOR;Corregimiento de Oruro;1612;exact;1808;hgis;corregimiento
MICCCBRG;Misiones de Rio Grande;1766;ca;1808;hgis;misiones
MICCCBYU;Misiones de Yuracarees;1776;ca;1803;exact;misiones
MICCCBYU;Misiones de Yuracarees;1806;exact;1808;hgis;misiones
JMNGCHBA;Fronteras de Baudo;1111;start;1775;not_after;fronteras
FRRPCHXX;Fronteras de Gran Chaco;1111;start;1808;hgis;fronteras
FRCEXXXX;Fronteras de Tierra magallanica;1111;start;1808;hgis;fronteras
PTGUCHCR;Jurisdiccion cabecera de Ciudad Real;1701;hgis;1785;exact;cabecera
PRGUCH00;Gobernacion-Intendencia de Chiapas;1786;exact;1808;hgis;intendencia
JUGUCHSO;Gobernacion de Soconusco;1561;exact;1785;exact;gobernacion
JUGUCHTA;Subdelegacion de Tapachula;1786;not_after;1808;hgis;subdelegacion
JUGUCHTO;Subdelegacion de Tonala;1786;exact;1808;hgis;subdelegacion
JUGUCHTU;Alcaldia Mayor de Tuxtla;1769;exact;1785;exact;alcaldia_mayor
JUGUCHTU;Subdelegacion de Tuxtla;1786;exact;1808;hgis;subdelegacion
PTGUCHZO;Partido de Zoques;1701;hgis;1785;exact;partido
JUGUCHCO;Subdelegacion de Comitan;1786;exact;1808;hgis;subdelegacion
JUGUCHHU;Subdelegacion de Guista;1786;exact;1808;hgis;subdelegacion
JUGUCHIX;Subdelegacion de Ixtacomitan;1786;exact;1808;hgis;subdelegacion
JUGUCHOC;Subdelegacion de Ocozingo;1786;exact;1808;hgis;subdelegacion
JUGUCHPA;Subdelegacion de Palenque;1786;exact;1808;hgis;subdelegacion
JUGUCHSA;Subdelegacion de San Andres;1786;exact;1808;hgis;subdelegacion
JUGUCHSI;Subdelegacion de Simojovel;1786;exact;1808;hgis;subdelegacion
JUGUCHTI;Subdelegacion de Tila;1786;exact;1808;hgis;subdelegacion
FRPAPSXX;Fronteras de Pampa del Sacramento;1111;start;1808;hgis;fronteras
JUGUGUQU;Corregimiento de Quetzaltenango;1583;exact;1808;hgis;corregimiento
JUGUGUSU;Alcaldia Mayor de Zapotitlan;1560;exact;1720;arbitrary;alcaldia_mayor
JUGUGUSU;Alcaldia Mayor de Suchiltepequez;1786;arbitrary;1808;hgis;alcaldia_mayor
JUGUSSME;Tenencia de subdelegacion de Metapas;1787;exact;1805;exact;partido
JUCCCBSC;Subdelegacion de Santa Cruz de la Sierra;1784;exact;1808;hgis;subdelegacion
JUCCCBSC;Jurisdiccion cabecera de Santa Cruz de la Sierra;1701;hgis;1783;exact;cabecera
MICCCBMO;Misiones de Moxos;1701;hgis;1808;hgis;misiones
MICCCBBA;Misiones de Baures;1701;hgis;1808;hgis;misiones
MICCCBPA;Misiones de Pampas;1701;hgis;1808;hgis;misiones
PTCCPOAA;Partido de Atacama alta;1701;hgis;1808;hgis;partido
PTCCPOAB;Partido de Atacama baja;1701;hgis;1808;hgis;partido
PMCHCOSJ;Comandancia de Santa Juana;1727;exact;1774;ca;jurisdiccion_militar
PMCHCOSP;Comandancia de San Pedro;1727;exact;1774;ca;jurisdiccion_militar
PMCHCONA;Comandancia de Nacimiento;1752;exact;1774;ca;jurisdiccion_militar
PMCHCOCC;Comandancia de Colcura;1727;exact;1774;ca;jurisdiccion_militar
PTGUGUHU;Partido de Huehuetenango;1678;exact;1808;hgis;partido
JUGUSSSS;Jurisdiccion cabecera de San Salvador;1560;exact;1808;hgis;cabecera
PRQUQJ00;Gobernacion de Quijos;1775;not_after;1808;hgis;gobernacion
PTPETRMO;Jurisdiccion cabecera de Moyobamba;1803;exact;1808;hgis;cabecera
PTQUQJQJ;Partido cabecera de Quijos;1554;exact;1808;hgis;cabecera
MICCCBCG;Misiones de Chiriguanos;1776;ca;1808;hgis;misiones
JUGUSSCH;Subdelegacion de Chalatenango;1806;not_after;1808;hgis;subdelegacion
JUGUNINS;Subdelegacion de Nueva Segovia;1787;exact;1808;hgis;subdelegacion
JUGUNIRE;Subdelegacion de El Realejo;1787;exact;1808;hgis;subdelegacion
PTGUCHZE;Partido de Tzendales;1701;hgis;1785;exact;partido
PTGUCHCH;Partido de Chiapa;1701;hgis;1768;not_after;partido
PTGUGUCM;Partido cabecera de Chiquimula;1701;hgis;1808;hgis;cabecera
PTPETRLA;Partido de Lamas;1701;hgis;1808;hgis;partido
JUPEHVHV;Gobernacion de Huancavelica;1601;exact;1783;exact;gobernacion
JUCCCBCB;Jurisdiccion cabecera de Cochabamba;1784;exact;1808;hgis;cabecera
JUCCCCCC;Jurisdiccion cabecera de Chuquisaca;1784;exact;1808;hgis;cabecera
JUCCPOPO;Jurisdiccion cabecera de Potosi;1784;exact;1808;hgis;cabecera
JUCCLPLP;Jurisdiccion cabecera de La Paz;1784;exact;1808;hgis;cabecera
PTRPMIEM;Fronteras de Estancias;1111;start;1808;hgis;fronteras
PTRPPARG;Partido de Pueblos;1701;hgis;1808;hgis;partido
JURPPAAS;Jurisdiccion cabecera de Asuncion;1701;hgis;1808;hgis;cabecera
PTRPPAFR;Fronteras de Fronteras de Paraguay;1111;start;1808;hgis;fronteras
PTRPPAPI;Partido de Pilar;1787;exact;1808;hgis;partido
PMGUGUIS;Partido de isla de San Andres;1775;exact;1808;hgis;partido
JUGUNISJ;Comandancia de Rio San Juan;1701;hgis;1808;hgis;jurisdiccion_militar
CGPI0000;Comandancia General de Provincias Internas;1776;exact;1786;exact;comandancia_general
CGPIOR00;Comandancia General de Provincias Internal del Oriente;1787;exact;1790;exact;comandancia_general
PRGUGU00;Gobernacion cabecera de Guatemala;1542;exact;1808;hgis;cabecera
PMGUCYRO;Partido de Roatan;1782;exact;1796;exact;partido
OBGDDU00;Obispado de Durango;1620;exact;1808;hgis;obispado
OBGDGD00;Obispado de Guadalajara;1548;exact;1808;hgis;obispado
OBNEMI00;Obispado de Michoacan;1537;exact;1808;hgis;obispado
OBNEMX00;Arzobispado de Mexico;1546;exact;1808;hgis;arzobispado
OBNEOA00;Obispado de Oaxaca;1535;exact;1808;hgis;obispado
OBGDSO00;Obispado de Sonora;1783;exact;1808;hgis;obispado
PRNEMX00;Provincia cabecera de Nueva España;1535;exact;1786;exact;cabecera
PRNEMX00;Corregimiento-Intendencia de Mexico;1787;exact;1808;hgis;intendencia
PRGDGD00;Gobernacion de Nueva Galicia;1531;exact;1786;exact;gobernacion
PRGDGD00;Gobernacion-Intendencia de Guadalajara;1787;exact;1808;hgis;intendencia
PRNEYU00;Gobernacion-Capitania General de Yucatan;1565;exact;1786;exact;gobernacion
PRNEYU00;Gobernacion-Capitania General-Intendencia de Merida;1787;exact;1808;hgis;intendencia
PRGDDU00;Gobernacion-Intendencia de Durango;1787;exact;1808;hgis;intendencia
PRGDNM00;Gobernacion-Capitania General de Nuevo Mexico;1598;exact;1776;exact;gobernacion
PRGDSS00;Gobernacion-Intendencia de Sinaloa y Sonora;1777;exact;1778;exact;intendencia
PRNECT00;Gobernacion de Fronteras de Colotlan;1591;exact;1790;exact;entidades_atipicas
PRNECT00;Gobernacion Politico-Militar de Colotlan;1791;exact;1808;hgis;gobernacion
PRGDNA00;Gobernacion de Nayarit;1721;exact;1790;exact;gobernacion
PRGDCO00;Alcaldia Mayor de Coahuila;1682;exact;1686;exact;alcaldia_mayor
PRGDNL00;Gobernacion de Nuevo Leon;1579;exact;1590;exact;gobernacion
PRNEOA00;Corregimiento-Intendencia de Oaxaca;1787;exact;1808;hgis;intendencia
PRNEPU00;Gobernacion-Intendencia de Puebla;1787;exact;1808;hgis;intendencia
PRNEGJ00;Corregimiento-Intendencia de Guanajuato;1787;exact;1808;hgis;intendencia
PRNESL00;Corregimiento-Intendencia de San Luis Potosi;1787;exact;1808;hgis;intendencia
JUGUGUSA;Alcaldia Mayor de Sacatepeques;1754;ca;1808;hgis;alcaldia_mayor
JUNEVCPN;Alcaldia Mayor de Panuco;1537;exact;1786;exact;alcaldia_mayor
JUNEVCPN;Subdelegacion de Panuco;1787;exact;1808;hgis;subdelegacion
JUNEOACT;Alcaldia Mayor agregada de Chinantla y Ucila;1671;not_after;1768;ca;agregado
JUNEVCCS;Alcaldia Mayor de Cosamaloapan;1770;exact;1786;exact;alcaldia_mayor
JUNEVCCS;Subdelegacion de Cosamaloapan;1787;exact;1808;hgis;subdelegacion
JUNEVCCO;Alcaldia Mayor de Cordoba;1618;exact;1786;exact;alcaldia_mayor
JUNEVCCO;Subdelegacion de Cordoba;1787;exact;1808;hgis;subdelegacion
JUNEVCCZ;Alcaldia Mayor de Acayuca;1635;ca;1786;exact;alcaldia_mayor
JUNEVCCZ;Subdelegacion de Acayuca;1787;exact;1808;hgis;subdelegacion
JUNEVCJA;Subdelegacion de Jalacingo;1791;ca;1808;hgis;subdelegacion
JUNEVCPP;Alcaldia Mayor de Papantla;1633;not_after;1786;exact;alcaldia_mayor
JUNEVCPP;Subdelegacion de Papantla;1787;exact;1808;hgis;subdelegacion
JUNEVCOR;Alcaldia Mayor de Orizaba;1640;ca;1786;exact;alcaldia_mayor
JUNEVCOR;Subdelegacion de Orizaba;1787;exact;1808;hgis;subdelegacion
JUNEVCTC;Alcaldia Mayor de Tuxtla y Cotaxtla;1639;not_after;1808;hgis;alcaldia_mayor
JUNEVCVA;Alcaldia Mayor de La Antigua;1599;ca;1786;exact;alcaldia_mayor
JUNEVCVA;Subdelegacion de La Antigua;1787;exact;1807;not_after;subdelegacion
JUNEVCVE;Jurisdiccion cabecera de Veracruz;1731;exact;1808;hgis;cabecera
JUNEVCXA;Alcaldia Mayor de Xalapa;1680;ca;1786;exact;alcaldia_mayor
JUNEVCXA;Subdelegacion de Xalapa;1787;exact;1808;hgis;subdelegacion
SENEMV00;Marquesado de El Valle;1529;exact;1573;exact;senorio
SENEDA00;Ducado de Atrisco;1706;exact;1808;hgis;senorio
SENEMV00;Marquesado de El Valle;1726;exact;1808;hgis;senorio
JUNETBTB;Alcaldia Mayor de Tabasco;1583;not_after;1782;ca;alcaldia_mayor
JUNEBEBE;Colonia inglesa de Belice;1763;exact;1797;exact;entidades_atipicas
JUNEYUBA;Subdelegacion de Tihosuco;1787;exact;1808;hgis;subdelegacion
JUNEYUBB;Subdelegacion de Sotuta;1787;exact;1808;hgis;subdelegacion
JUNEYUBC;Jurisdiccion de Bacalar;1544;exact;1778;exact;jurisdiccion
JUNEYUBC;Gobernacion de Bacalar;1779;exact;1808;hgis;gobernacion
JUNEYUBO;Subdelegacion de Bolonchencauich;1787;exact;1808;hgis;subdelegacion
JUNEYUCA;Jurisdiccion de Campeche;1541;exact;1786;exact;jurisdiccion
JUNEYUCA;Subdelegacion de Campeche;1787;exact;1808;hgis;subdelegacion
JUNEYULC;Subdelegacion de La Costa;1787;exact;1808;hgis;subdelegacion
JUNEYULS;Subdelegacion de La Sierra;1787;exact;1801;ca;subdelegacion
JUNEYULS;Subdelegacion de Sierra Alta;1802;ca;1808;hgis;subdelegacion
JUNEYUME;Jurisdiccion cabecera de Merida;1111;start;1808;hgis;cabecera
JUNEYURA;Subdelegacion de Camino Real Alto;1787;exact;1808;hgis;subdelegacion
JUNEYURB;Subdelegacion de Hunucma;1787;exact;1808;hgis;subdelegacion
JUNEYUSA;Subdelegacion de Sahcabchen;1787;exact;1808;hgis;subdelegacion
JUNEYUSB;Subdelegacion de Sierra Baja;1802;ca;1808;hgis;subdelegacion
JUNEYUTI;Subdelegacion de Tizimin;1787;exact;1808;hgis;subdelegacion
JUNEYUVA;Jurisdiccion de Valladolid;1581;exact;1786;exact;jurisdiccion
JUNEYUVA;Subdelegacion de Valladolid;1787;exact;1808;hgis;subdelegacion
JUNETBTB;Gobernacion de Tabasco;1783;ca;1808;hgis;gobernacion
JUNEOAAN;Corregimiento de Antequera;1677;exact;1786;exact;corregimiento
JUNEOAAN;Jurisdiccion cabecera de Antequera;1787;exact;1808;hgis;cabecera
JUNEOAAT;Corregimiento de Atlatlauca;1532;exact;1742;exact;corregimiento
JUNEOACV;Alcaldia Mayor de Cuatro Villas;1534;exact;1808;hgis;alcaldia_mayor
JUNEOAAT;Corregimiento agregado de Atlatlauca;1743;exact;1786;exact;agregado
JUNEOAHL;Alcaldia Mayor de Huexolotitlan;1705;not_after;1729;not_after;alcaldia_mayor
JUNEOAHL;Corregimiento de Huexolotitlan;1730;not_after;1762;not_after;corregimiento
JUNEOAHP;Alcaldia Mayor de Huajuapan;1631;ca;1786;exact;alcaldia_mayor
JUNEOAHP;Subdelegacion de Huajuapan;1787;exact;1808;hgis;subdelegacion
JUNEOAHM;Alcaldia Mayor de Huatulco y Huamelula;1600;ca;1709;not_after;alcaldia_mayor
JUNEOAHM;Subdelegacion de Huamelula;1795;not_after;1808;hgis;subdelegacion
JUNEOAIX;Alcaldia Mayor de Ixtepeji;1669;not_after;1808;hgis;alcaldia_mayor
JUNEOAJI;Alcaldia Mayor de Jicayan;1600;arbitrary;1786;exact;alcaldia_mayor
JUNEOAJI;Subdelegacion de Jamiltepec;1787;exact;1808;hgis;subdelegacion
JUNEOAHL;Subdelegacion de Huexolotitlan;1792;not_before;1808;hgis;subdelegacion
JUNEOAJM;Corregimiento de Jalapa Del Marques;1563;exact;1808;hgis;corregimiento
JUNEOAJU;Alcaldia Mayor de Juxtlahuaca;1690;ca;1786;exact;alcaldia_mayor
JUNEOAJU;Subdelegacion de Juxtlahuaca;1794;not_after;1808;hgis;subdelegacion
JUNEOAMI;Alcaldia Mayor de Miahuatlan;1646;arbitrary;1786;exact;alcaldia_mayor
JUNEOAMI;Subdelegacion de Miahuatlan;1787;exact;1808;hgis;subdelegacion
JUNEOACM;Subdelegacion de Chontales;1793;exact;1808;hgis;subdelegacion
JUNEOANE;Alcaldia Mayor de Nejapa;1570;exact;1786;exact;alcaldia_mayor
JUNEOANE;Subdelegacion de Nejapa;1787;exact;1808;hgis;subdelegacion
JUNEOANO;Corregimiento de Nochixtlan;1545;not_after;1737;not_after;corregimiento
JUNEOANO;Subdelegacion de Nochixtlan;1787;exact;1808;hgis;subdelegacion
JUNEOATC;Alcaldia Mayor de Cuicatlan;1696;not_before;1778;arbitrary;alcaldia_mayor
JUNEOATC;Subdelegacion de Teotitlan Del Camino;1787;exact;1808;hgis;subdelegacion
JUNEOATL;Alcaldia Mayor de Teutila;1556;exact;1769;ca;alcaldia_mayor
JUNEOATL;Subdelegacion de Teutila;1787;exact;1808;hgis;subdelegacion
JUNEOATZ;Alcaldia Mayor de Teozacoalco;1680;ca;1786;exact;alcaldia_mayor
JUNEOATZ;Subdelegacion de Teozacoalco;1787;exact;1808;hgis;subdelegacion
JUNEOATP;Alcaldia Mayor de Teposcolula;1689;ca;1786;exact;alcaldia_mayor
JUNEOATP;Subdelegacion de Teposcolula;1787;exact;1808;hgis;subdelegacion
JUNEOATT;Alcaldia Mayor de Tehuantepec;1529;exact;1786;exact;alcaldia_mayor
JUNEOATT;Subdelegacion de Tehuantepec;1787;exact;1808;hgis;subdelegacion
JUNEOATV;Alcaldia Mayor de Mitla y Tlacolula;1680;ca;1786;exact;alcaldia_mayor
JUNEOATV;Subdelegacion de Teotitlan Del Valle;1787;exact;1808;hgis;subdelegacion
JUNEOAVA;Alcaldia Mayor de Villa Alta;1600;arbitrary;1786;exact;alcaldia_mayor
JUNEOAVA;Subdelegacion de Villa Alta;1787;exact;1808;hgis;subdelegacion
JUNEOAZI;Alcaldia Mayor de Zimatlan;1687;not_after;1786;exact;alcaldia_mayor
JUNEOAZI;Subdelegacion de Zimatlan;1787;exact;1808;hgis;subdelegacion
JUNEOAPE;Corregimiento agregado de Peñoles;1689;not_before;1757;not_after;agregado
JUGUCHCR;Alcaldia Mayor de Chiapas;1577;exact;1785;exact;alcaldia_mayor
JUGUCHCR;Jurisdiccion cabecera de Ciudad Real;1786;exact;1808;hgis;cabecera
JUGUCYCY;Jurisdiccion cabecera de Comayagua;1701;hgis;1808;hgis;cabecera
JUGUNILE;Jurisdiccion cabecera de Leon;1701;hgis;1808;hgis;cabecera
PRGUCY00;Gobernacion-Capitania General de Honduras;1564;exact;1755;exact;gobernacion
PRGUCR00;Gobernacion-Capitania General de Costa Rica;1590;exact;1786;ca;gobernacion
JUGUGUGU;Jurisdiccion cabecera de El Valle;1754;ca;1808;hgis;cabecera
JUGUNIGR;Jurisdiccion de Granada;1701;hgis;1808;hgis;jurisdiccion
JUGUNINS;Jurisdiccion de Nueva Segovia;1701;hgis;1786;exact;jurisdiccion
JUGUNINI;Jurisdiccion de Nicaragua;1720;exact;1808;hgis;jurisdiccion
JUGUGUIS;Colonia inglesa de Isla de San Andres;1775;exact;1786;exact;entidades_atipicas
JUGUCYOM;Comandancia de Omoa;1752;exact;1808;hgis;jurisdiccion_militar
JUCCLPAP;Misiones de Apolobamba;1680;not_before;1785;exact;misiones
JUCHCOCO;Jurisdiccion cabecera de Concepcion;1786;exact;1808;hgis;cabecera
JUCHCOCO;Corregimiento de Concepcion;1568;exact;1785;exact;corregimiento
JUCHSASA;Jurisdiccion cabecera de Santiago;1786;exact;1808;hgis;cabecera
JUCHSASA;Corregimiento de Santiago;1568;exact;1785;exact;corregimiento
JUPEHUHU;Jurisdiccion cabecera de Huamanga;1784;exact;1808;hgis;cabecera
JUPEHUHU;Corregimiento de Huamanga;1565;not_after;1783;exact;corregimiento
JUPELILI;Jurisdiccion cabecera de Lima;1111;start;1808;hgis;cabecera
MIQUPOSU;Partido de Sucumbios;1701;arbitrary;1808;hgis;partido
PTQUJASA;Partido de Santiago;1558;exact;1808;hgis;partido
JUQULOLO;Corregimiento de Loja;1582;exact;1808;hgis;corregimiento
JUNEPUIG;Alcaldia Mayor de Igualapa;1701;arbitrary;1786;exact;alcaldia_mayor
JUNEPUIG;Subdelegacion de Igualapa;1787;exact;1808;hgis;subdelegacion
JUNEPUZM;Corregimiento de Zacatlan;1733;ca;1786;exact;corregimiento
