Entidad_ID;Variantes;Nivel;overlap_start;overlap_end;Region;Lat_Capital;Lon_Capital
JUCCLPPA;Pacajes @ Berenguela;Provincia_menor;1583;1783;Charcas;-17.02343;-68.60599
JUCCLPSI;Sicasica @ Caracollo;Jurisdiccion;1701;1808;Charcas;-17.33295;-67.73896
JUCCLPSI;Sicasica @ Caracollo;Partido;1701;1808;Charcas;-17.33295;-67.73896
JUCCLPSI;Sicasica @ Caracollo;Provincia_menor;1583;1783;Charcas;-17.33295;-67.73896
JUCCPOAT;Atacama @ Atacama y Lipes @ Atacama, Lipez y Condes;Jurisdiccion;1701;1808;Charcas;-22.91069;-68.20009
JUCCPOAT;Atacama @ Atacama y Lipes @ Atacama, Lipez y Condes;Provincia_menor;1583;1783;Charcas;-22.91069;-68.20009
JUCCPOCH;Chichas @ Chichas;Jurisdiccion;1785;1808;Charcas;-21.44284;-65.72057
JUCCPOCH;Chichas @ Chichas;Partido;1701;1808;Charcas;-21.44284;-65.72057
JUCCPOCY;Chayanta @ Charcas;Jurisdiccion;1701;1808;Charcas;-18.46087;-66.44305
JUCCPOCY;Chayanta @ Charcas;Partido;1701;1808;Charcas;-18.46087;-66.44305
JUCCPOCY;Chayanta @ Charcas;Provincia_menor;1583;1783;Charcas;-18.46087;-66.44305
JUCCPOLI;Lipes @ Lipez;Jurisdiccion;1701;1808;Charcas;-21.87352;-66.88254
JUCCPOLI;Lipes @ Lipez;Partido;1701;1808;Charcas;-21.87352;-66.88254
JUCCPOLI;Lipes @ Lipez;Provincia_menor;1628;1783;Charcas;-21.87352;-66.88254
JUCCPOPO;Potosi @ Villa imperial @ La Plata y Villa imperial;Jurisdiccion;1701;1808;Charcas;-19.58928;-65.75351
JUCCPOPO;Potosi @ Villa imperial @ La Plata y Villa imperial;Partido;1701;1808;Charcas;-19.58928;-65.75351
JUCCPOPO;Potosi @ Villa imperial @ La Plata y Villa imperial;Provincia_menor;1583;1783;Charcas;-19.58928;-65.75351
JUCCPOPR;Porco @;Jurisdiccion;1701;1808;Charcas;-19.79444;-65.50583
JUCCPOPR;Porco @;Partido;1701;1808;Charcas;-19.79444;-65.50583
JUCCPOPR;Porco @;Provincia_menor;1583;1783;Charcas;-19.79444;-65.50583
JUCCPOTA;Tarija @ Chichas y Tarija;Jurisdiccion;1701;1808;Charcas;-21.53303;-64.73607
JUCCPOTA;Tarija @ Chichas y Tarija;Partido;1701;1808;Charcas;-21.53303;-64.73607
JUCCPOTA;Tarija @ Chichas y Tarija;Provincia_menor;1583;1783;Charcas;-21.53303;-64.73607
JUCCPUAZ;Azangaro @ Azangaro y Asillo @ Collasuyo;Jurisdiccion;1701;1808;Charcas;-14.91008;-70.19178
JUCCPUAZ;Azangaro @ Azangaro y Asillo @ Collasuyo;Partido;1701;1808;Charcas;-14.91008;-70.19178
JUCCPUAZ;Azangaro @ Azangaro y Asillo @ Collasuyo;Provincia_menor;1583;1783;Charcas;-14.91008;-70.19178
JUCCPUCA;Carabaya @ Carabaya y San Gaban;Jurisdiccion;1701;1808;Charcas;-14.32372;-69.46401
JUCCPUCA;Carabaya @ Carabaya y San Gaban;Partido;1701;1808;Charcas;-14.32372;-69.46401
JUCCPUCA;Carabaya @ Carabaya y San Gaban;Provincia_menor;1574;1783;Charcas;-14.32372;-69.46401
JUCCPUCH;Chucuito @;Jurisdiccion;1701;1808;Charcas;-15.89448;-69.89002
JUCCPUCH;Chucuito @;Partido;1701;1808;Charcas;-15.89448;-69.89002
JUCCPUCH;Chucuito @;Provincia;1578;1783;Charcas;-15.89448;-69.89002
JUCCPUCH;Chucuito @;Provincia_menor;1578;1783;Charcas;-15.89448;-69.89002
JUCCPUHU;Huancane @ Puno @ Guancane @ Paucarcolla;Jurisdiccion;1701;1808;Charcas;-15.20377;-69.76184
JUCCPUHU;Huancane @ Puno @ Guancane @ Paucarcolla;Partido;1701;1808;Charcas;-15.20377;-69.76184
JUCCPUHU;Huancane @ Puno @ Guancane @ Paucarcolla;Provincia_menor;1583;1783;Charcas;-15.20377;-69.76184
JUCCPULA;Lampa @ Cabana y Cabanilla @ Urcosuyo;Jurisdiccion;1701;1808;Charcas;-15.36476;-70.36726
JUCCPULA;Lampa @ Cabana y Cabanilla @ Urcosuyo;Partido;1701;1808;Charcas;-15.36476;-70.36726
JUCCPULA;Lampa @ Cabana y Cabanilla @ Urcosuyo;Provincia_menor;1574;1783;Charcas;-15.36476;-70.36726
JUCHCOAR;Frontera de Arauco @;Jurisdiccion;1701;1774;Chile;90;0
JUCHCOCH;Chillan @;Jurisdiccion;1701;1808;Chile;-36.62288;-72.13178
JUCHCOCH;Chillan @;Partido;1701;1808;Chile;-36.62288;-72.13178
JUCHCOCO;Concepcion @;Jurisdiccion;1701;1808;Chile;-36.82717;-73.05012
JUCHCOCO;Concepcion @;Partido;1701;1808;Chile;-36.82717;-73.05012
JUCHCOCQ;Cauquenes @;Jurisdiccion;1768;1808;Chile;-35.96715;-72.31553
JUCHCOCQ;Cauquenes @;Partido;1768;1808;Chile;-35.96715;-72.31553
JUCHCOIL;Isla de la Laja @ Laja;Jurisdiccion;1793;1808;Chile;-37.47049;-72.35168
JUCHCOIL;Isla de la Laja @ Laja;Partido;1793;1808;Chile;-37.47049;-72.35168
JUCHCOIT;Itata @;Jurisdiccion;1701;1808;Chile;-36.28273;-72.54084
JUCHCOIT;Itata @;Partido;1701;1808;Chile;-36.28273;-72.54084
JUCHCOJF;Juan Fernandez @;Jurisdiccion;1750;1808;Chile;-33.63567;-78.83136
JUCHCOJF;Juan Fernandez @;Partido;1750;1808;Chile;-33.63567;-78.83136
JUCHCOJF;Juan Fernandez @;Provincia_menor;1750;1808;Chile;-33.63567;-78.83136
JUCHCOLI;Linares @ Isla de Maule;Jurisdiccion;1796;1808;Chile;-35.8454;-71.59813
JUCHCOLI;Linares @ Isla de Maule;Partido;1796;1808;Chile;-35.8454;-71.59813
JUCHCOOS;Osorno @;Jurisdiccion;1796;1808;Chile;-40.57402;-73.13587
JUCHCOOS;Osorno @;Partido;1796;1808;Chile;-40.57402;-73.13587
JUCHCOOS;Osorno @;Provincia;1796;1801;Chile;-40.57402;-73.13587
JUCHCOOS;Osorno @;Provincia_mayor;1798;1801;Chile;-40.57402;-73.13587
JUCHCOOS;Osorno @;Provincia_menor;1557;1808;Chile;-40.57402;-73.13587
JUCHCOPU;Puchacay @ Talcahuano;Jurisdiccion;1701;1808;Chile;-36.97587;-72.93868
JUCHCOPU;Puchacay @ Talcahuano;Partido;1701;1808;Chile;-36.97587;-72.93868
JUCHCORE;Rere @ Estancia del Rey @ Buena-Esperanza;Jurisdiccion;1701;1808;Chile;-37.13189;-72.72722
JUCHCORE;Rere @ Estancia del Rey @ Buena-Esperanza;Partido;1701;1808;Chile;-37.13189;-72.72722
JUCHCOVA;Valdivia @;Jurisdiccion;1701;1808;Chile;-39.81513;-73.24289
JUCHCOVA;Valdivia @;Partido;1701;1808;Chile;-39.81513;-73.24289
JUCHCOVA;Valdivia @;Provincia;1645;1785;Chile;-39.81513;-73.24289
JUCHCOVA;Valdivia @;Provincia_mayor;1645;1785;Chile;-39.81513;-73.24289
JUCHCOVA;Valdivia @;Provincia_menor;1645;1785;Chile;-39.81513;-73.24289
JUCHCYCY;Cuyo @;Provincia;1776;1783;Chile;-32.88973;-68.8443
JUCHCYCY;Cuyo @;Provincia_mayor;1776;1783;Chile;-32.88973;-68.8443
JUCHCYCY;Cuyo @;Provincia_menor;1701;1783;Chile;-32.88973;-68.8443
JUCHCYJA;Jachal @;Jurisdiccion;1751;1776;Rio de la Plata;-30.24138;-68.74675
JUCHSAAC;Aconcagua @ Acolcagua;Jurisdiccion;1701;1808;Chile;-32.75074;-70.72519
JUCHSAAC;Aconcagua @ Acolcagua;Partido;1701;1808;Chile;-32.75074;-70.72519
JUCHSACC;Illapel @ Cuzcuz, Cuz Cuz;Jurisdiccion;1787;1808;Chile;-31.63262;-71.16843
JUCHSACC;Illapel @ Cuzcuz, Cuz Cuz;Partido;1787;1808;Chile;-31.63262;-71.16843
JUCHSACO;Colchagua @;Jurisdiccion;1701;1808;Chile;-34.59488;-71.43058
JUCHSACO;Colchagua @;Partido;1701;1808;Chile;-34.59488;-71.43058
JUCHSACP;Copiapo @;Jurisdiccion;1701;1808;Chile;-27.36646;-70.3323
JUCHSACP;Copiapo @;Partido;1701;1808;Chile;-27.36646;-70.3323
JUCHSACQ;Coquimbo @ La Serena;Jurisdiccion;1701;1808;Chile;-29.90278;-71.25199
JUCHSACQ;Coquimbo @ La Serena;Partido;1701;1808;Chile;-29.90278;-71.25199
JUCHSACR;Curico @;Jurisdiccion;1793;1808;Chile;-34.98542;-71.23941
JUCHSACR;Curico @;Partido;1793;1808;Chile;-34.98542;-71.23941
JUCHSAHU;Huasco @;Jurisdiccion;1787;1808;Chile;-28.50852;-71.07846
JUCHSAHU;Huasco @;Partido;1728;1808;Chile;-28.50852;-71.07846
JUCHSALA;Los Andes @;Jurisdiccion;1804;1808;Chile;-32.83367;-70.59814
JUCHSALA;Los Andes @;Partido;1804;1808;Chile;-32.83367;-70.59814
JUCHSAMA;Maule @;Jurisdiccion;1701;1808;Chile;-35.42656;-71.66607
JUCHSAMA;Maule @;Partido;1701;1808;Chile;-35.42656;-71.66607
JUCHSAME;Melipilla @ Milipilla;Jurisdiccion;1701;1808;Chile;-33.68568;-71.21439
JUCHSAME;Melipilla @ Milipilla;Partido;1701;1808;Chile;-33.68568;-71.21439
JUCHSAPE;Petorca @ La Ligua;Jurisdiccion;1800;1808;Chile;-32.44932;-71.23152
JUCHSAPE;Petorca @ La Ligua;Partido;1800;1808;Chile;-32.44932;-71.23152
JUCHSAQU;Quillota @;Jurisdiccion;1701;1808;Chile;-32.87994;-71.24739
JUCHSAQU;Quillota @;Partido;1701;1808;Chile;-32.87994;-71.24739
JUCHSARA;Rancagua @;Jurisdiccion;1701;1808;Chile;-34.17026;-70.74075
JUCHSARA;Rancagua @;Partido;1701;1808;Chile;-34.17026;-70.74075
JUCHSASA;Santiago @;Jurisdiccion;1701;1808;Chile;-33.43756;-70.65006
JUCHSASA;Santiago @;Partido;1701;1808;Chile;-33.43756;-70.65006
JUCHSAVA;Valparaiso @;Jurisdiccion;1701;1808;Chile;-33.0478;-71.6011
JUCHSAVA;Valparaiso @;Partido;1701;1808;Chile;-33.0478;-71.6011
JUGDCOPR;Presidios de la Frontera @;Jurisdiccion;1772;1808;Nueva Galicia y Septentrion;90;0
JUGDDUBA;Basuchil y Papigochic @ Papigochi;Jurisdiccion;1791;1808;Nueva Galicia y Septentrion;28.52167;-107.40222
JUGDDUBB;Santa Barbara @ San Francisco del Oro;Jurisdiccion;1723;1808;Nueva Galicia y Septentrion;26.80391;-105.81917
JUGDDUBB;Santa Barbara @ San Francisco del Oro;Partido;1701;1808;Nueva Galicia y Septentrion;26.80391;-105.81917
JUGDDUBP;Batopilas @ Minas de Urique @ Monserrate y Urique @ Uriqui @ Batopilas, Urique y Loreto;Jurisdiccion;1701;1808;Nueva Galicia y Septentrion;27.21231;-107.91472
JUGDDUBP;Batopilas @ Minas de Urique @ Monserrate y Urique @ Uriqui @ Batopilas, Urique y Loreto;Partido;1701;1808;Nueva Galicia y Septentrion;27.21231;-107.91472
JUGDDUBS;Basis @ Bacis;Jurisdiccion;1763;1788;Nueva Galicia y Septentrion;24.5623;-105.86922
JUGDDUBS;Basis @ Bacis;Partido;1763;1788;Nueva Galicia y Septentrion;24.5623;-105.86922
JUGDDUBV;Valle de San Buenaventura @ Casas Grandes;Jurisdiccion;1701;1808;Nueva Galicia y Septentrion;29.8432;-107.4565
JUGDDUBV;Valle de San Buenaventura @ Casas Grandes;Partido;1701;1808;Nueva Galicia y Septentrion;29.8432;-107.4565
JUGDDUBY;Babonoyaba @ Satevo @ Satebo @ Sattebo @ Babonayaba;Jurisdiccion;1793;1808;Nueva Galicia y Septentrion;28.05694;-106.15778
JUGDDUBY;Babonoyaba @ Satevo @ Satebo @ Sattebo @ Babonayaba;Partido;1718;1808;Nueva Galicia y Septentrion;28.05694;-106.15778
JUGDDUCA;Canelas @ Canelas y Topia;Jurisdiccion;1803;1808;Nueva Galicia y Septentrion;25.12434;-106.54642
JUGDDUCA;Canelas @ Canelas y Topia;Partido;1803;1808;Nueva Galicia y Septentrion;25.12434;-106.54642
JUGDDUCG;Cerro Gordo @;Jurisdiccion;1767;1808;Nueva Galicia y Septentrion;26.24879;-104.91443
JUGDDUCG;Cerro Gordo @;Partido;1701;1808;Nueva Galicia y Septentrion;26.24879;-104.91443
JUGDDUCH;Chihuahua @ San Francisco de Cuellar @ Santa Eulalia;Jurisdiccion;1708;1808;Nueva Galicia y Septentrion;28.65432;-106.08395
JUGDDUCH;Chihuahua @ San Francisco de Cuellar @ Santa Eulalia;Partido;1708;1808;Nueva Galicia y Septentrion;28.65432;-106.08395
JUGDDUCH;Chihuahua @ San Francisco de Cuellar @ Santa Eulalia;Provincia_menor;1718;1792;Nueva Galicia y Septentrion;28.65432;-106.08395
JUGDDUCI;Cienega de los Olivos @;Jurisdiccion;1741;1808;Nueva Galicia y Septentrion;27.2;-106.28333
JUGDDUCI;Cienega de los Olivos @;Partido;1701;1808;Nueva Galicia y Septentrion;27.2;-106.28333
JUGDDUCM;Cuencame @ Los Mezquitales, Cuencame y Rio de las Nazas;Jurisdiccion;1701;1808;Nueva Galicia y Septentrion;24.86998;-103.69797
JUGDDUCM;Cuencame @ Los Mezquitales, Cuencame y Rio de las Nazas;Partido;1701;1808;Nueva Galicia y Septentrion;24.86998;-103.69797
JUGDDUCN;Cianori @ Sianori @ Ceanuri @ Cianori y Tamazula @ Topia @ Cianori y El Narotal @ Cianori y Canelas;Jurisdiccion;1701;1802;Nueva Galicia y Septentrion;25.2032;-106.7755
JUGDDUCN;Cianori @ Sianori @ Ceanuri @ Cianori y Tamazula @ Topia @ Cianori y El Narotal @ Cianori y Canelas;Partido;1701;1802;Nueva Galicia y Septentrion;25.2032;-106.7755
JUGDDUCO;Coneto @ Minas de Coneto @ Coreto;Jurisdiccion;1808;1808;Nueva Galicia y Septentrion;24.98105;-104.76856
JUGDDUCO;Coneto @ Minas de Coneto @ Coreto;Partido;1808;1808;Nueva Galicia y Septentrion;24.98105;-104.76856
JUGDDUCR;Cusihuiriachi @ Cosihuiriachic @ Cosiguiriachi @ Santa Rosa;Jurisdiccion;1649;1808;Nueva Galicia y Septentrion;28.24183;-106.83736
JUGDDUCR;Cusihuiriachi @ Cosihuiriachic @ Cosiguiriachi @ Santa Rosa;Partido;1701;1808;Nueva Galicia y Septentrion;28.24183;-106.83736
JUGDDUCS;San Francisco de Conchos @;Jurisdiccion;1701;1808;Nueva Galicia y Septentrion;27.58833;-105.33528
JUGDDUCS;San Francisco de Conchos @;Partido;1701;1808;Nueva Galicia y Septentrion;27.58833;-105.33528
JUGDDUCT;Canatlan @;Jurisdiccion;1796;1808;Nueva Galicia y Septentrion;24.52639;-104.77833
JUGDDUCT;Canatlan @;Partido;1796;1808;Nueva Galicia y Septentrion;24.52639;-104.77833
JUGDDUDU;Durango @ Guadiana;Jurisdiccion;1701;1808;Nueva Galicia y Septentrion;24.02484;-104.66986
JUGDDUDU;Durango @ Guadiana;Partido;1701;1808;Nueva Galicia y Septentrion;24.02484;-104.66986
JUGDDUEG;El Gallo @ San Pedro del Gallo;Jurisdiccion;1701;1808;Nueva Galicia y Septentrion;25.56468;-104.29227
JUGDDUEG;El Gallo @ San Pedro del Gallo;Partido;1701;1808;Nueva Galicia y Septentrion;25.56468;-104.29227
JUGDDUGA;Gavilanes @;Jurisdiccion;1808;1808;Nueva Galicia y Septentrion;24.221;-105.73212
JUGDDUGA;Gavilanes @;Partido;1808;1808;Nueva Galicia y Septentrion;24.221;-105.73212
JUGDDUGC;Guanacevi @ Sape @ Zape @ Guanacivi @ Guanacemi;Jurisdiccion;1701;1808;Nueva Galicia y Septentrion;25.93266;-105.95653
JUGDDUGC;Guanacevi @ Sape @ Zape @ Guanacivi @ Guanacemi;Partido;1701;1808;Nueva Galicia y Septentrion;25.93266;-105.95653
JUGDDUGM;Guarisamey @ San Diego del Rio @ Nuevo Real de Agua Caliente;Jurisdiccion;1757;1808;Nueva Galicia y Septentrion;23.31133;-105.27334
JUGDDUGM;Guarisamey @ San Diego del Rio @ Nuevo Real de Agua Caliente;Partido;1757;1808;Nueva Galicia y Septentrion;23.31133;-105.27334
JUGDDUGQ;Guajoquilla @ La Ramada @ San Antonio de la Ramada @ Santo Cristo de Burgos @ Guaxuquilla @ Guejuquilla @ Guajuquilla @ Guaxoquilla @ Huajoquilla @ Huaxoquilla @ Huajuquilla @ Huajoquilla;Jurisdiccion;1753;1808;Nueva Galicia y Septentrion;27.13206;-104.91252
JUGDDUGQ;Guajoquilla @ La Ramada @ San Antonio de la Ramada @ Santo Cristo de Burgos @ Guaxuquilla @ Guejuquilla @ Guajuquilla @ Guaxoquilla @ Huajoquilla @ Huaxoquilla @ Huajuquilla @ Huajoquilla;Partido;1753;1808;Nueva Galicia y Septentrion;27.13206;-104.91252
JUGDDUGZ;Guazamota @;Jurisdiccion;1701;1720;Nueva Galicia y Septentrion;22.52417;-104.49167
JUGDDUGZ;Guazamota @;Partido;1701;1720;Nueva Galicia y Septentrion;22.52417;-104.49167
JUGDDUIN;Inde @ Minas de Inde @ Real de Inde @ Indee @ Indehe @ Yndehee @ Ynde @ Yndhe @ Chindea;Jurisdiccion;1701;1808;Nueva Galicia y Septentrion;25.91208;-105.22211
JUGDDUIN;Inde @ Minas de Inde @ Real de Inde @ Indee @ Indehe @ Yndehee @ Ynde @ Yndhe @ Chindea;Partido;1701;1808;Nueva Galicia y Septentrion;25.91208;-105.22211
JUGDDUJA;San Joaquin de los Arrieros @;Jurisdiccion;1777;1787;Nueva Galicia y Septentrion;26.7408;-107.67952
JUGDDUJA;San Joaquin de los Arrieros @;Partido;1777;1787;Nueva Galicia y Septentrion;26.7408;-107.67952
JUGDDUJR;San Juan del Rio @;Jurisdiccion;1701;1808;Nueva Galicia y Septentrion;24.78405;-104.47026
JUGDDUJR;San Juan del Rio @;Partido;1701;1808;Nueva Galicia y Septentrion;24.78405;-104.47026
JUGDDUJU;Julimes @;Jurisdiccion;1793;1808;Nueva Galicia y Septentrion;28.42417;-105.42556
JUGDDUJU;Julimes @;Partido;1718;1808;Nueva Galicia y Septentrion;28.42417;-105.42556
JUGDDUMA;Mapimi @;Jurisdiccion;1701;1808;Nueva Galicia y Septentrion;25.83356;-103.84521
JUGDDUMA;Mapimi @;Partido;1701;1808;Nueva Galicia y Septentrion;25.83356;-103.84521
JUGDDUME;Mezquital @ San Francisco Mezquital @ San Bernardino Milpillas @ Lajas y Melipillas @ Melpillas @ San Francisco de Lajas @ San Francisco de Lajas;Jurisdiccion;1701;1808;Nueva Galicia y Septentrion;23.38694;-105.15389
JUGDDUME;Mezquital @ San Francisco Mezquital @ San Bernardino Milpillas @ Lajas y Melipillas @ Melpillas @ San Francisco de Lajas @ San Francisco de Lajas;Partido;1701;1808;Nueva Galicia y Septentrion;23.38694;-105.15389
JUGDDUMN;Minas Nuevas @ San Diego de Minas Nuevas;Jurisdiccion;1701;1729;Nueva Galicia y Septentrion;27.01953;-105.74948
JUGDDUMN;Minas Nuevas @ San Diego de Minas Nuevas;Partido;1701;1728;Nueva Galicia y Septentrion;27.01953;-105.74948
JUGDDUND;Nombre De Dios @;Jurisdiccion;1563;1808;Nueva Galicia y Septentrion;23.8484;-104.24356
JUGDDUND;Nombre De Dios @;Partido;1701;1808;Nueva Galicia y Septentrion;23.8484;-104.24356
JUGDDUND;Nombre De Dios @;Provincia_menor;1579;1786;Nueva Galicia y Septentrion;23.8484;-104.24356
JUGDDUNP;San Juan Nepomuceno @ Nabogame y Baborigame @ Sierra Tepehuana;Jurisdiccion;1777;1787;Nueva Galicia y Septentrion;26.3451;-107.43532
JUGDDUNP;San Juan Nepomuceno @ Nabogame y Baborigame @ Sierra Tepehuana;Partido;1772;1787;Nueva Galicia y Septentrion;26.3451;-107.43532
JUGDDUPL;Parral @ Parral, Minas Nuevas y Santa Barbara;Jurisdiccion;1701;1808;Nueva Galicia y Septentrion;26.93301;-105.66316
JUGDDUPL;Parral @ Parral, Minas Nuevas y Santa Barbara;Partido;1701;1808;Nueva Galicia y Septentrion;26.93301;-105.66316
JUGDDUPP;Papasquiaro @ Santiago Papasquiaro @ Papasquiaro y Santa Catarina @ Papasquiaro y Tepehuanes;Jurisdiccion;1701;1808;Nueva Galicia y Septentrion;25.045;-105.42028
JUGDDUPP;Papasquiaro @ Santiago Papasquiaro @ Papasquiaro y Santa Catarina @ Papasquiaro y Tepehuanes;Partido;1701;1808;Nueva Galicia y Septentrion;25.045;-105.42028
JUGDDUPS;Parras y Saltillo @;Jurisdiccion;1700;1808;Nueva Galicia y Septentrion;25.42158;-100.99961
JUGDDURO;Real del Oro @;Jurisdiccion;1777;1808;Nueva Galicia y Septentrion;25.95413;-105.36771
JUGDDURO;Real del Oro @;Partido;1777;1808;Nueva Galicia y Septentrion;25.95413;-105.36771
JUGDDUSA;San Andres de la Sierra @ San Andres y Guapijuje @ Guapijuje @ Yguapejuje @ Otates @ Otais @ Otaez @ Guapejuje @ Guapexuxe @ Guaperaje @ Pijuque;Jurisdiccion;1701;1808;Nueva Galicia y Septentrion;24.7;-105.99667
JUGDDUSA;San Andres de la Sierra @ San Andres y Guapijuje @ Guapijuje @ Yguapejuje @ Otates @ Otais @ Otaez @ Guapejuje @ Guapexuxe @ Guaperaje @ Pijuque;Partido;1701;1808;Nueva Galicia y Septentrion;24.7;-105.99667
JUGDDUSC;Santa Catarina @ Tepehuanes;Jurisdiccion;1721;1807;Nueva Galicia y Septentrion;25.34139;-105.72333
JUGDDUSC;Santa Catarina @ Tepehuanes;Partido;1701;1808;Nueva Galicia y Septentrion;25.34139;-105.72333
JUGDDUSD;San Dimas @;Jurisdiccion;1808;1808;Nueva Galicia y Septentrion;24.07404;-106.00318
JUGDDUSD;San Dimas @;Partido;1808;1808;Nueva Galicia y Septentrion;24.07404;-106.00318
JUGDDUSG;San Geronimo @ San Jeronimo;Jurisdiccion;1793;1808;Nueva Galicia y Septentrion;28.84034;-105.91264
JUGDDUSG;San Geronimo @ San Jeronimo;Partido;1793;1808;Nueva Galicia y Septentrion;28.84034;-105.91264
JUGDDUSI;Santa Isabel @;Jurisdiccion;1793;1808;Nueva Galicia y Septentrion;28.3425;-106.36806
JUGDDUSI;Santa Isabel @;Partido;1718;1808;Nueva Galicia y Septentrion;28.3425;-106.36806
JUGDDUTA;Tayoltita @ Tacoltite;Jurisdiccion;1808;1808;Nueva Galicia y Septentrion;24.10807;-105.92348
JUGDDUTA;Tayoltita @ Tacoltite;Partido;1808;1808;Nueva Galicia y Septentrion;24.10807;-105.92348
JUGDDUTH;Tabahueto @;Jurisdiccion;1765;1777;Nueva Galicia y Septentrion;25.4217;-106.6415
JUGDDUTH;Tabahueto @;Partido;1765;1777;Nueva Galicia y Septentrion;25.4217;-106.6415
JUGDDUTL;Comunidades Tlaxcaltecas @;Jurisdiccion;1591;1783;Nueva Galicia y Septentrion;90;0
JUGDDUTO;Topago @ Urique @ Guazapares;Jurisdiccion;1777;1806;Nueva Galicia y Septentrion;27.2124;-108.4638
JUGDDUTO;Topago @ Urique @ Guazapares;Partido;1747;1808;Nueva Galicia y Septentrion;27.2124;-108.4638
JUGDDUTZ;Tamazula @;Jurisdiccion;1799;1808;Nueva Galicia y Septentrion;24.97111;-106.96417
JUGDDUTZ;Tamazula @;Partido;1799;1808;Nueva Galicia y Septentrion;24.97111;-106.96417
JUGDDUVB;Valle de San Bartolome @;Jurisdiccion;1701;1808;Nueva Galicia y Septentrion;26.93745;-105.39374
JUGDDUVB;Valle de San Bartolome @;Partido;1701;1808;Nueva Galicia y Septentrion;26.93745;-105.39374
JUGDDUVE;Ventanas @;Jurisdiccion;1808;1808;Nueva Galicia y Septentrion;23.881;-105.77172
JUGDDUVE;Ventanas @;Partido;1808;1808;Nueva Galicia y Septentrion;23.881;-105.77172
JUGDGDAC;Acaponeta @ Senticpac y Acaponeta;Jurisdiccion;1701;1808;Nueva Galicia y Septentrion;22.49222;-105.36056
JUGDGDAC;Acaponeta @ Senticpac y Acaponeta;Partido;1701;1808;Nueva Galicia y Septentrion;22.49222;-105.36056
JUGDGDAC;Acaponeta @ Senticpac y Acaponeta;Provincia_menor;1600;1786;Nueva Galicia y Septentrion;22.49222;-105.36056
JUGDGDAG;Aguas Calientes @ Aguascalientes @ Suchipila y Aguascalientes @ Juchipila y Aguascalientes;Jurisdiccion;1701;1808;Nueva Galicia y Septentrion;21.88231;-102.29418
JUGDGDAG;Aguas Calientes @ Aguascalientes @ Suchipila y Aguascalientes @ Juchipila y Aguascalientes;Partido;1701;1808;Nueva Galicia y Septentrion;21.88231;-102.29418
JUGDGDAG;Aguas Calientes @ Aguascalientes @ Suchipila y Aguascalientes @ Juchipila y Aguascalientes;Provincia_menor;1575;1786;Nueva Galicia y Septentrion;21.88231;-102.29418
JUGDGDAH;Ahuacatlan @ Aguacatlan y Xala;Jurisdiccion;1701;1808;Nueva Galicia y Septentrion;21.10333;-104.43583
JUGDGDAH;Ahuacatlan @ Aguacatlan y Xala;Partido;1701;1808;Nueva Galicia y Septentrion;21.10333;-104.43583
JUGDGDAH;Ahuacatlan @ Aguacatlan y Xala;Provincia_menor;1590;1786;Nueva Galicia y Septentrion;21.10333;-104.43583
JUGDGDAU;Autlan @ Autlan y Puerto de la Navidad;Jurisdiccion;1541;1808;Nueva Galicia y Septentrion;19.77083;-104.36944
JUGDGDAU;Autlan @ Autlan y Puerto de la Navidad;Partido;1701;1808;Nueva Galicia y Septentrion;19.77083;-104.36944
JUGDGDAU;Autlan @ Autlan y Puerto de la Navidad;Provincia_menor;1551;1786;Nueva Galicia y Septentrion;19.77083;-104.36944
JUGDGDBO;Bolaños @ Minas de Tepeque;Jurisdiccion;1756;1808;Nueva Galicia y Septentrion;21.8311;-103.781
JUGDGDBO;Bolaños @ Minas de Tepeque;Partido;1756;1808;Nueva Galicia y Septentrion;21.8311;-103.781
JUGDGDBO;Bolaños @ Minas de Tepeque;Provincia_menor;1549;1786;Nueva Galicia y Septentrion;21.8311;-103.781
JUGDGDCA;Cajititlan @ Caxititlan @ Cuyutlan;Partido;1701;1786;Nueva Galicia y Septentrion;20.43;-103.30944
JUGDGDCO;Colima @;Jurisdiccion;1524;1808;Nueva Galicia y Septentrion;19.24519;-103.72083
JUGDGDCO;Colima @;Partido;1701;1808;Nueva Galicia y Septentrion;19.24519;-103.72083
JUGDGDCO;Colima @;Provincia_menor;1524;1786;Nueva Galicia y Septentrion;19.24519;-103.72083
JUGDGDCP;Compostela @;Jurisdiccion;1797;1807;Nueva Galicia y Septentrion;21.23789;-104.90118
JUGDGDCP;Compostela @;Partido;1798;1807;Nueva Galicia y Septentrion;21.23789;-104.90118
JUGDGDCP;Compostela @;Provincia_menor;1540;1650;Nueva Galicia y Septentrion;21.23789;-104.90118
JUGDGDCU;Cuquio @ Mezticacan @ Tlacotlan @ Tacotlan;Jurisdiccion;1701;1808;Nueva Galicia y Septentrion;20.92778;-103.02333
JUGDGDCU;Cuquio @ Mezticacan @ Tlacotlan @ Tacotlan;Partido;1701;1808;Nueva Galicia y Septentrion;20.92778;-103.02333
JUGDGDET;Etzatlan @ Izatlan @ Ahualulco @ Agualulco @ Ezatlan;Jurisdiccion;1701;1808;Nueva Galicia y Septentrion;20.76472;-104.08056
JUGDGDET;Etzatlan @ Izatlan @ Ahualulco @ Agualulco @ Ezatlan;Partido;1701;1808;Nueva Galicia y Septentrion;20.76472;-104.08056
