ID;gz_id;label;nombre;nombrehoy;variantes;santo;fuente_ID;start;start_ex;end_;end_ex;check;template;check1;template1;wikitext1;wikitext2;wikitext
9285;5600679;Riofrio;Magdalena Riofrio;;Palomino @;Magdalena;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600679]]@Nombre: Magdalena Riofrio@Santo: Magdalena@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600679@----;;;;;
9286;5600680;Yotoco;Yotoco;Yotoco;Yatoco @;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600680]]@Nombre: Yotoco@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600680@----;;;;;
9287;5600681;Regina;Regina;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600681]]@Nombre: Regina@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600681@----;;;;;
9288;5600682;Vijes;Vijes;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600682]]@Nombre: Vijes@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600682@----;;;;;
9289;5600683;Yumbo;San Sebastian Yumbo;;;San Sebastian;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600683]]@Nombre: San Sebastian Yumbo@Santo: San Sebastian@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600683@----;;;;;
9290;5600684;Quintero;Quintero;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600684]]@Nombre: Quintero@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600684@----;;;;;
9291;5600685;Santa Lucia;Santa Lucia;;;Santa Lucia;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600685]]@Nombre: Santa Lucia@Santo: Santa Lucia@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600685@----;;;;;
9292;5600686;Quilcace;Quilcace;;Quilace @  Quircaze;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600686]]@Nombre: Quilcace@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600686@----;;;;;
9293;5600687;Contador;Contador;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600687]]@Nombre: Contador@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600687@----;;;;;
9294;5600688;Yarumito;Yarumito;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600688]]@Nombre: Yarumito@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600688@----;;;;;
9295;5600689;Herradura;Herradura;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600689]]@Nombre: Herradura@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600689@----;;;;;
9296;5600691;Alto del Rey;Alto del Rey;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600691]]@Nombre: Alto del Rey@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600691@----;;;;;
9297;5600692;Pandiguando;Pandiguando;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600692]]@Nombre: Pandiguando@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600692@----;;;;;
9298;5600693;Japio;Japio;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600693]]@Nombre: Japio@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600693@----;;;;;
9299;5600694;Alegria;Alegria;Alegrias;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600694]]@Nombre: Alegria@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600694@----;;;;;
9300;5600695;Quinamayo;Quinamayo;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600695]]@Nombre: Quinamayo@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600695@----;;;;;
9301;5600696;Morales;Morales;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600696]]@Nombre: Morales@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600696@----;;;;;
9302;5600697;El Sauce;El Sauce;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600697]]@Nombre: El Sauce@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600697@----;;;;;
9303;5600698;La Dominga;La Dominga;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600698]]@Nombre: La Dominga@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600698@----;;;;;
9304;5600699;La Quebrada;La Quebrada;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600699]]@Nombre: La Quebrada@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600699@----;;;;;
9305;5600700;El Palo;El Palo;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600700]]@Nombre: El Palo@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600700@----;;;;;
9306;5600701;Matarredonda;Matarredonda;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600701]]@Nombre: Matarredonda@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600701@----;;;;;
9307;5600702;Pilamo;Pilamo;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600702]]@Nombre: Pilamo@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600702@----;;;;;
9308;5600703;La Bolsa;La Bolsa;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600703]]@Nombre: La Bolsa@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600703@----;;;;;
9309;5600704;Buchitolo;Buchitolo;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600704]]@Nombre: Buchitolo@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600704@----;;;;;
9310;5600705;Guales;Guales;El Guali;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600705]]@Nombre: Guales@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600705@----;;;;;
9311;5600706;Alto de Boca;Alto de Boca;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600706]]@Nombre: Alto de Boca@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600706@----;;;;;
9312;5600707;Tiple;Tiple;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600707]]@Nombre: Tiple@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600707@----;;;;;
9313;5600708;Pedregal;Pedregal;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600708]]@Nombre: Pedregal@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600708@----;;;;;
9314;5600709;Llano del Muerto;Llano del Muerto;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600709]]@Nombre: Llano del Muerto@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600709@----;;;;;
9315;5600710;Cabuyal;Cabuyal;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600710]]@Nombre: Cabuyal@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600710@----;;;;;
9316;5600711;Marañon;Marañon;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600711]]@Nombre: Marañon@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600711@----;;;;;
9317;5600713;El Desbarratado;El Desbarratado;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600713]]@Nombre: El Desbarratado@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600713@----;;;;;
9318;5600714;La Balsa;La Balsa;;La Bolsa @;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600714]]@Nombre: La Balsa@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600714@----;;;;;
9319;5600715;Turco;Turco;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600715]]@Nombre: Turco@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600715@----;;;;;
9320;5600716;Pulibio;Pulibio;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600716]]@Nombre: Pulibio@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600716@----;;;;;
9321;5600717;Litago;Litago;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600717]]@Nombre: Litago@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600717@----;;;;;
9322;5600718;Llanito;Llanito;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600718]]@Nombre: Llanito@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600718@----;;;;;
9323;5600719;Bugalagrande;Bugalagrande;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600719]]@Nombre: Bugalagrande@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600719@----;;;;;
9324;5600720;Llanogrande;Llanogrande;Palmira;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600720]]@Nombre: Llanogrande@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600720@----;;;;;
9325;5600721;El Overo;El Overo;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600721]]@Nombre: El Overo@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600721@----;;;;;
9326;5600722;Yunde;Yunde;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600722]]@Nombre: Yunde@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600722@----;;;;;
9327;5600723;Anaconas;Anaconas;;Yanaconas @;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600723]]@Nombre: Anaconas@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600723@----;;;;;
9328;5600724;Limonar;Limonar;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600724]]@Nombre: Limonar@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600724@----;;;;;
9329;5600725;Coronado;Coronado;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600725]]@Nombre: Coronado@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600725@----;;;;;
9330;5600726;Salado;Salado;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600726]]@Nombre: Salado@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600726@----;;;;;
9331;5600727;Chimbilaco;Chimbilaco;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600727]]@Nombre: Chimbilaco@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600727@----;;;;;
9332;5600728;Saija;Saija;;;;velasco;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600728]]@Nombre: Saija@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600728@----;;;;;
9333;5600729;Napi;Napi;;;;velasco;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600729]]@Nombre: Napi@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600729@----;;;;;
9334;5600730;Micay;Micay;;;;velasco;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600730]]@Nombre: Micay@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600730@----;;;;;
9335;5600731;Bracito de Patia;Bracito de Patia;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600731]]@Nombre: Bracito de Patia@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600731@----;;;;;
9336;5600732;Majagual;Majagual;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600732]]@Nombre: Majagual@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600732@----;;;;;
9337;5600733;Caballos;Caballos;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600733]]@Nombre: Caballos@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600733@----;;;;;
9338;5600734;Guagui;Guagui;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600734]]@Nombre: Guagui@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600734@----;;;;;
9339;5600735;San Jose;San Jose;;;San Jose;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600735]]@Nombre: San Jose@Santo: San Jose@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600735@----;;;;;
9340;5600736;Bogota;Bogota;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600736]]@Nombre: Bogota@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600736@----;;;;;
9341;5600737;Obando;Obando;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600737]]@Nombre: Obando@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600737@----;;;;;
9342;5600738;Sapallurco;Sapayurco;;Sapallureo @;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600738]]@Nombre: Sapayurco@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600738@----;;;;;
9343;5600740;Guaitarilla;Guaitarilla;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600740]]@Nombre: Guaitarilla@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600740@----;;;;;
9344;5600741;Guachaves;Guachaves;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600741]]@Nombre: Guachaves@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600741@----;;;;;
9345;5600744;San Juan;San Juan;;San Juan de Tune @;San Juan;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600744]]@Nombre: San Juan@Santo: San Juan@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600744@----;;;;;
9346;5600745;Anganoy;Anganoy;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600745]]@Nombre: Anganoy@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600745@----;;;;;
9347;5600746;Aranda;Aranda;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600746]]@Nombre: Aranda@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600746@----;;;;;
9348;5600747;Tablon;Tablon;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600747]]@Nombre: Tablon@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600747@----;;;;;
9349;5600749;El Erre;El Erre;San Jose de Alban;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600749]]@Nombre: El Erre@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600749@----;;;;;
9350;5600750;Genoy;Genoy;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600750]]@Nombre: Genoy@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600750@----;;;;;
9351;5600751;Monbuco;Monbuco;;Mombuco @;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600751]]@Nombre: Monbuco@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600751@----;;;;;
9352;5600752;Peñol;Peñol;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600752]]@Nombre: Peñol@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600752@----;;;;;
9353;5600753;Consaca;Consaca;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600753]]@Nombre: Consaca@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600753@----;;;;;
9354;5600754;Santiago;Santiago;;;Santiago;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600754]]@Nombre: Santiago@Santo: Santiago@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600754@----;;;;;
9355;5600755;Aponte;Aponte;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600755]]@Nombre: Aponte@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600755@----;;;;;
9356;5600756;Aguarico;San Jose Aguarico;;;San Jose;cespedesia;1736;not_after;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600756]]@Nombre: San Jose Aguarico@Santo: San Jose@Desde: 1736@Hasta: 9999@Desdefuzzy: not_after@Hastafuzzy: end@ID:5600756@----;;;;;
9357;5600757;El Rosal;El Rosal;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600757]]@Nombre: El Rosal@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600757@----;;;;;
9358;5600758;El Pongo;El Pongo;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600758]]@Nombre: El Pongo@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600758@----;;;;;
9359;5600759;San Sebastian;San Sebastian;;;San Sebastian;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600759]]@Nombre: San Sebastian@Santo: San Sebastian@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600759@----;;;;;
9360;5600760;Caqueona;Caqueona;Caquiona;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600760]]@Nombre: Caqueona@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600760@----;;;;;
9361;5600761;Pancitara;Pancitara;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600761]]@Nombre: Pancitara@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600761@----;;;;;
9362;5600762;San Pablo;San Pablo;;;San Pablo;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600762]]@Nombre: San Pablo@Santo: San Pablo@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600762@----;;;;;
9363;5600763;Trapiche;Trinidad Trapiche;Bolivar;;Trinidad;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600763]]@Nombre: Trinidad Trapiche@Santo: Trinidad@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600763@----;;;;;
9364;5600764;Hatillo;Hatillo;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600764]]@Nombre: Hatillo@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600764@----;;;;;
9365;5600765;Mamascato;Mamascato;;Mamajuato;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600765]]@Nombre: Mamajuato@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600765@----;;;;;
9366;5600766;Sangandinga;Sangandinga;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600766]]@Nombre: Sangandinga@Santo: Sangandinga@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600766@----;;;;;
9367;5600767;Cangrejo;Cangrejo;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600767]]@Nombre: Cangrejo@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600767@----;;;;;
9368;5600768;Mojarras;Mojarras;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600768]]@Nombre: Mojarras@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600768@----;;;;;
9369;5600769;Casa Fria;Casa Fria;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600769]]@Nombre: Casa Fria@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600769@----;;;;;
9370;5600770;Llano Verde;Llano Verde;;;;cespedesia;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600770]]@Nombre: Llano Verde@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600770@----;;;;;
9371;5600771;Santa Teresa;Santa Teresa de Puequeya;;Puequeza @;Santa Teresa;cipolletti;1742;exact;1743;exact;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600771]]@Nombre: Santa Teresa de Puequeya@Santo: Santa Teresa@Desde: 1742@Hasta: 1743@Desdefuzzy: exact@Hastafuzzy: exact@ID:5600771@----;;;;;
9372;5600772;San Juan Bautista;San Juan Bautista de Paratoas;;San Juan de Alpayacu @;San Juan Bautista;cipolletti;1742;exact;1751;exact;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600772]]@Nombre: San Juan Bautista de Paratoas@Santo: San Juan Bautista@Desde: 1742@Hasta: 1751@Desdefuzzy: exact@Hastafuzzy: exact@ID:5600772@----;;;;;
9373;5600773;Soledad;Soledad de Guajoyas;;Dolores @;;sanroman;1742;exact;1783;not_after;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600773]]@Nombre: Soledad de Guajoyas@Santo: @Desde: 1742@Hasta: 1783@Desdefuzzy: exact@Hastafuzzy: not_after@ID:5600773@----;;;;;
9374;5600774;Santos Angeles;Santos Angeles de Orabueya;;Angeles de la Guarda @;Santos Angeles de Orabueya;sanroman;1740;exact;1783;not_after;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600774]]@Nombre: Santos Angeles de Orabueya@Santo: Santos Angeles de Orabueya@Desde: 1740@Hasta: 1783@Desdefuzzy: exact@Hastafuzzy: not_after@ID:5600774@----;;;;;
9375;5600775;Santos Angeles;Santos Angeles de Roamainas;;Roamaynas @;Santos Angeles de Roamainas;espinoza;1656;ca;1712;ca;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600775]]@Nombre: Santos Angeles de Roamainas@Santo: Santos Angeles de Roamainas@Desde: 1656@Hasta: 1712@Desdefuzzy: ca@Hastafuzzy: ca@ID:5600775@----;;;;;
9376;5600776;Golfo de Tortugas;Golfo de Tortugas;;;;estado_1794;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:5600776]]@Nombre: Golfo de Tortugas@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:5600776@----;;;;;
