ID;fuenteID;entidadID;tipo;implicito;foco;tiempo;grupo;Citacion
2982;gerhardNE;PTNEMIMA;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
2983;gerhardNE;SENEMV00;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
2984;gerhardNE;JCNEMIMT;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
2985;gerhardNE;JCNEZTME;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
2986;gerhardNE;JCNEZPME;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
2987;gerhardNE;JUNEMXMT;Geografía histórica;no;no;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
2988;gerhardNE;JCNEZTMX;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
2989;gerhardNE;OBNEMX00;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
2990;gerhardNE;AUMX0000;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
2991;gerhardNE;JCNEVCMZ;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
2992;gerhardNE;OBNEMI00;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
2993;gerhardNE;PRNEMI00;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
2994;gerhardNE;JCNEMXAY;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
2995;gerhardNE;JCNEMIES;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
2996;gerhardNE;JUNEVCMI;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
2997;gerhardNE;JCNEMXMH;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
2998;gerhardNE;JUNEMXMI;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
2999;gerhardNE;OBGDMO00;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3000;gerhardNE;JCNEMIMM;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3001;gerhardNE;PMNEMXMO;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3002;gerhardNE;JCNEZPNA;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3003;gerhardNE;JCNEZPNQ;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3004;gerhardNE;JCPANANA;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3005;gerhardNE;JCNEMINE;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3007;gerhardNE;JCNEZPNE;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3008;gerhardNE;JCNEZTNE;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3009;gerhardNE;JCPANETU;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3010;gerhardNE;PTNEOANO;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3011;gerhardNE;JCNEPUNO;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3013;gerhardNE;PRNEMX00;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3014;gerhardNE;PRNEOA00;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3015;gerhardNE;OBNEOA00;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3016;gerhardNE;JCNEMXOC;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3017;gerhardNE;PMNEMXOC;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3018;gerhardNE;JCNEMXOS;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3019;gerhardNE;JCNEOAOZ;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3020;gerhardNE;JCNEZTPA;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3021;gerhardNE;JCNEOAPP;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3022;gerhardNE;JUNEMIPR;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3023;gerhardNE;JUNEMIPA;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3024;gerhardNE;JUNEGJPE;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3025;gerhardNE;JCNEOAPH;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3026;gerhardNE;JUNEMIPE;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3027;gerhardNE;JCNEZTPE;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3028;gerhardNE;JCPAPICI;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3029;gerhardNE;JUNEGJPG;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3030;gerhardNE;JCNEZTPO;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3031;gerhardNE;JCNEOAPO;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3032;gerhardNE;JCNEOAPC;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3033;gerhardNE;PTNEPUPU;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3034;gerhardNE;PRNEPU00;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3035;gerhardNE;OBNEPU00;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3036;gerhardNE;JUNEMIPU;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3037;gerhardNE;JCNECOQU;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3038;gerhardNE;JCNEZPQU;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3039;gerhardNE;JCNEOAQU;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3040;gerhardNE;JUNESLRV;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3041;gerhardNE;PTNEGJSA;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3042;gerhardNE;JUNESLPB;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3043;gerhardNE;PTNEGJST;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3044;gerhardNE;JUNEGJSF;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3045;gerhardNE;PRNESL00;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3046;gerhardNE;PTNEGJSM;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3047;gerhardNE;JUNEMISC;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3048;gerhardNE;JUNEMXSF;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3049;gerhardNE;JUNESLSM;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3050;gerhardNE;JCNEMXSY;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3051;gerhardNE;FRCMSGXX;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3052;gerhardNE;JUNEGJSI;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3053;gerhardNE;JCNEOASU;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3054;gerhardNE;JUNEMITB;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3055;gerhardNE;JCNEMIOZ;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3056;gerhardNE;JCNEMXTE;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3057;gerhardNE;JCPATTATA;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3058;gerhardNE;JCPATMHP;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3059;gerhardNE;JCNECOTA;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3060;gerhardNE;JCPATAMI;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3061;gerhardNE;JCPATAMN;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3062;gerhardNE;JCPATAHU;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3063;gerhardNE;JCPATAME;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3064;gerhardNE;PTNEMITC;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3065;gerhardNE;JCPATANC;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3066;gerhardNE;JCPATNHZ;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3067;gerhardNE;JCNEVCTA;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3068;gerhardNE;JCNEVCTQ;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3069;gerhardNE;JUNEMITA;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3070;gerhardNE;PTNEMXTA;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3071;gerhardNE;JUNEMITX;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3073;gerhardNE;JCNEOATE;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3074;gerhardNE;JCNECOTC;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3075;gerhardNE;JCNEZTTE;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3076;gerhardNE;JCNECOTT;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3077;gerhardNE;JCPATATE;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3078;gerhardNE;JMNEMXTT;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3079;gerhardNE;JCNEMXTT;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3080;gerhardNE;PTNEMXTE;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3081;gerhardNE;JCPATEMP;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3082;gerhardNE;PMNEOATO;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3083;gerhardNE;JCNECOTP;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3084;gerhardNE;JCNEOATP;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3085;gerhardNE;PTNEPUTS;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3086;gerhardNE;JCNEMXTZ;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3087;gerhardNE;PTNEMXTP;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3088;gerhardNE;JCNEOATT;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3089;gerhardNE;JCNEOATQ;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3090;gerhardNE;PTNEOATL;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3091;gerhardNE;JCNEOATX;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3092;gerhardNE;JCNEZTTT;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3093;gerhardNE;JCNEVCTE;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3094;gerhardNE;JCNEOATI;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3095;gerhardNE;JCNEZPTI;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3096;gerhardNE;JUNEMITI;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3097;gerhardNE;JCNEOATZ;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3098;gerhardNE;JCPATLAC;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3099;gerhardNE;JCNEVCTL;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3100;gerhardNE;JCNEMXTC;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3101;gerhardNE;JCNEMXTQ;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3102;gerhardNE;JCNEOATH;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3103;gerhardNE;JCNEZPTL;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3104;gerhardNE;JCNEMXTL;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3105;gerhardNE;JCNEOATL;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3106;gerhardNE;JCNEVCPA;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3107;gerhardNE;JUNEMXTY;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3108;gerhardNE;PTNEMITZ;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3109;gerhardNE;JCNEOATO;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3110;gerhardNE;JCNEVCTO;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3111;gerhardNE;JCNEVCTC;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3112;gerhardNE;JCNEMXTN;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3113;gerhardNE;JUNEPUTM;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3114;gerhardNE;JCNEOATU;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3115;gerhardNE;JCNEPUTU;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3116;gerhardNE;JCNEVCTU;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3117;gerhardNE;JCNEMITU;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3118;gerhardNE;JCNEMIZZ;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3119;gerhardNE;JCNEOAUC;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3120;gerhardNE;JUNEMIUO;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3121;gerhardNE;JUNEMIUR;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3122;gerhardNE;JUNESLVS;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3123;gerhardNE;PRNEVC00;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3124;gerhardNE;PTNEGJLE;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3126;gerhardNE;JCNEZPXA;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3127;gerhardNE;JCNEPUXI;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3128;gerhardNE;JCNEZTXI;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3129;gerhardNE;JCPAXILI;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3130;gerhardNE;JCNEMXXI;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3131;gerhardNE;JCNECOXO;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3132;gerhardNE;JCPAXOCU;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3133;gerhardNE;JCNECOXU;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3134;gerhardNE;JCNEMXXU;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3135;gerhardNE;JUNEMXYA;Geografía histórica;no;no;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3136;gerhardNE;JUNEOAYA;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3137;gerhardNE;JCNEMXYE;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3138;gerhardNE;PRNEYU00;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3139;gerhardNE;OBNEYU00;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3140;gerhardNE;PTNEGJYU;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3141;gerhardNE;JCNEVCZA;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3142;gerhardNE;JCNEZTZA;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3143;gerhardNE;PTNEMXZP;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3144;gerhardNE;JUNEMXZP;Geografía histórica;no;no;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3145;gerhardNE;JCNECOZA;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3146;gerhardNE;JCNEMXZA;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3147;gerhardNE;JCNEVCZE;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3148;gerhardNE;JUNEMIZP;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3149;gerhardNE;JCNEMXZI;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3150;gerhardNE;JCNEVCZO;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3151;gerhardNE;JCNEPUZO;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3152;gerhardNE;JCNEOAZO;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3153;gerhardNE;JCNEZTZO;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
3154;gerhardNE;JUNEMXZU;Geografía histórica;si;implícito;1519-1821;Bibliografia;Peter Gerhard, A Guide to the Historical Geography of New Spain (Cambridge 1972)
