Entidad;tipo;Label;Ent_sup;sup_tipo;sup_Label;START;START_ex;END;END_ex;St_i;St_i_ex;END_i;END_i_ex;S;E;auto;clip;sup_is_cabecera
PMGDSSHU;Tenencia de Alcaldia Mayor;San Antonio de la Huerta;JUGDSSSO;Subdelegacion;Sonora;1759;not_before;1808;hgis;1787;not_before;1808;hgis;1787;1808;174;;
PTGDSSPB;Misiones;Pimeria Baja;JUGDSSSO;Subdelegacion;Sonora;1701;hgis;1808;hgis;1787;not_before;1808;hgis;1787;1808;175;;
PMGDSSCU;Partido;Cucurpe;JUGDSSSO;Subdelegacion;Sonora;1775;not_before;1808;hgis;1787;not_before;1808;hgis;1787;1808;176;;
PMGDSSOP;Partido;Oposura;JUGDSSSO;Subdelegacion;Sonora;1775;not_before;1808;hgis;1787;not_before;1808;hgis;1787;1808;177;;
PMGDSSVS;Partido;Valle de Sonora;JUGDSSSO;Subdelegacion;Sonora;1775;not_before;1808;hgis;1787;not_before;1808;hgis;1787;1808;178;;
JUGDSSAI;Tenencia de subdelegacion;San Marcial;JUGDSSSO;Subdelegacion;Sonora;1775;not_before;1789;arbitrary;1787;not_before;1808;hgis;1787;1789;179;;
FRANSSSE;Fronteras;Seris;JUGDSSSO;Subdelegacion;Sonora;1111;start;9999;end;1787;not_before;1808;hgis;1787;1808;180;;
PMGDSSBT;Partido;Batuco;JUGDSSSO;Subdelegacion;Sonora;1775;not_before;1808;hgis;1787;not_before;1808;hgis;1787;1808;181;;
PTGDSSPA;Misiones;Pimeria Alta;JUGDSSSO;Subdelegacion;Sonora;1701;hgis;1808;hgis;1787;not_before;1808;hgis;1787;1808;182;;
PTGDZAFR;Partido;Fresnillo;JUGDZAFR;Alcaldia Mayor;Fresnillo;1111;start;1808;hgis;1572;not_after;1707;exact;1572;1707;183;dontclip;
PTGDZAFR;Partido;Fresnillo;JUGDZAJE;Alcaldia Mayor;Jerez;1111;start;1808;hgis;1708;exact;1786;exact;1708;1786;184;clip;agregado
PTGDZAFR;Partido;Fresnillo;JUGDZAFR;Subdelegacion;Fresnillo;1111;start;1808;hgis;1787;exact;1808;hgis;1787;1808;185;dontclip;
JUGDZAFR;Alcaldia Mayor;Fresnillo;JUGDZAJE;Alcaldia Mayor;Jerez;1708;exact;1786;exact;1570;exact;1786;exact;1708;1786;186;dontclip;
PTGDGDSR;Tenencia de Alcaldia Mayor;Santa Rosa;JUGDZAJE;Alcaldia Mayor;Jerez;1709;exact;1755;exact;1570;exact;1786;exact;1709;1755;188;;
JUGDZANI;Partido;Nieves;JUGDZASO;Subdelegacion;Sombrerete;1787;exact;1791;not_after;1787;exact;1808;hgis;1787;1791;190;;
JUGDZANI;Tenencia de Alcaldia Mayor;Nieves;JUGDZASO;Alcaldia Mayor;Sombrerete;1599;not_after;1735;not_after;1558;not_after;1786;exact;1599;1735;191;;
JUGDZAMA;Tenencia de Alcaldia Mayor;Mazapil;JUGDZAZA;Corregimiento;Zacatecas;1568;not_after;1618;not_after;1580;exact;1786;exact;1580;1618;192;;
JUGDZAMA;Tenencia de Alcaldia Mayor;Mazapil;JUGDZAZA;Alcaldia Mayor;Zacatecas;1568;not_after;1618;not_after;1549;exact;1579;exact;1568;1579;193;;
JUGUCHSI;Partido;Guardiania;JUGUCHCR;Alcaldia Mayor;Chiapas;1701;hgis;1785;not_after;1701;hgis;1785;exact;1701;1785;194;;
JUGUCHSA;Partido;Corona;JUGUCHCR;Alcaldia Mayor;Chiapas;1701;hgis;1785;exact;1701;hgis;1785;exact;1701;1785;195;;
PTGUCHZO;Partido;Zoques;JUGUCHCR;Alcaldia Mayor;Chiapas;1701;hgis;1785;exact;1701;hgis;1785;exact;1701;1785;196;;
PTGUCHCH;Partido;Chiapa;JUGUCHCR;Alcaldia Mayor;Chiapas;1701;hgis;1768;not_after;1701;hgis;1785;exact;1701;1768;197;;
JUGUCHCO;Partido;Los Llanos;JUGUCHCR;Alcaldia Mayor;Chiapas;1701;hgis;1785;exact;1701;hgis;1785;exact;1701;1785;198;;
PTGUCHZE;Partido;Tzendales;JUGUCHCR;Alcaldia Mayor;Chiapas;1701;hgis;1785;exact;1701;hgis;1785;exact;1701;1785;199;;
JUGUCHTA;Partido;Tapachula;JUGUCHSO;Gobernacion;Soconusco;1701;hgis;1785;not_after;1526;exact;1785;exact;1701;1785;201;;
PMGUCYRO;Partido;Roatan;PRGUCY00;Gobernacion;Comayagua;1782;exact;1786;exact;1701;hgis;1808;hgis;1782;1786;203;;cabecera
PMGUCYRO;Partido;Roatan;JUGUCYTR;Gobernacion político-militar;Trujillo;1787;exact;1796;exact;1787;exact;1800;exact;1787;1796;204;;
JUGUGUAC;Corregimiento;Acasaguastlan;JUGUGUCM;Corregimiento;Chiquimula;1715;not_after;1750;ca;1560;arbitrary;1763;ca;1715;1750;205;dontclip;
PTGUGUCM;Partido;Chiquimula;JUGUGUCM;Corregimiento;Chiquimula;1764;ca;1808;hgis;1764;ca;1808;hgis;1764;1808;206;dontclip;
PTGUGUGZ;Partido;Guazacapan;JUGUGUES;Alcaldia Mayor;Escuintla;1692;not_after;1808;hgis;1692;not_after;1808;hgis;1692;1808;208;;
PTGUGUES;Partido;Escuintla;JUGUGUES;Alcaldia Mayor;Escuintla;1701;hgis;1808;hgis;1692;not_after;1808;hgis;1701;1808;209;dontclip;
JUGUGUES;Corregimiento;Escuintla;JUGUGUGU;Corregimiento;El Valle;1547;not_before;1599;arbitrary;1547;ca;1753;ca;1547;1599;211;;
JUGUGUSU;Corregimiento;Suchiltepequez;JUGUGUGU;Corregimiento;El Valle;1547;exact;1559;exact;1547;ca;1753;ca;1547;1559;213;;
PTGUGUAT;Partido;Atitan;JUGUGUSO;Corregimiento;Tecpan Atitlan;1547;exact;1808;hgis;1547;not_before;1688;exact;1547;1688;214;;
PTGUGUSO;Partido;Solola;JUGUGUSO;Alcaldia Mayor;Solola;1689;exact;1808;hgis;1795;not_after;1808;hgis;1795;1808;215;;
PTGUGUAT;Partido;Atitan;JUGUGUSO;Alcaldia Mayor;Solola;1547;exact;1808;hgis;1795;not_after;1808;hgis;1795;1808;216;;
PTGUGUSO;Partido;Solola;JUGUGUSO;Alcaldia Mayor;Solola;1689;exact;1808;hgis;1689;exact;1794;not_after;1689;1794;217;;
PTGUGUAT;Partido;Atitan;JUGUGUSO;Alcaldia Mayor;Solola;1547;exact;1808;hgis;1689;exact;1794;not_after;1689;1794;218;;
JUGUGUSO;Corregimiento;Tecpan Atitlan;JUGUGUSU;Corregimiento;Suchiltepequez;1547;no_before;1599;arbitrary;1547;exact;1559;exact;1547;1559;219;;
JUGUGUSO;Corregimiento;Tecpan Atitlan;JUGUGUSU;Alcaldia Mayor;Zapotitlan;1547;no_before;1599;arbitrary;1560;exact;1720;arbitrary;1560;1599;220;;
JUGUGUTO;Corregimiento;Totonicapan;JUGUGUSU;Alcaldia Mayor;Zapotitlan;1560;exact;1582;exact;1560;exact;1720;arbitrary;1560;1582;222;dontclip;
PTGUGUTO;Partido;Totonicapan;JUGUGUTO;Corregimiento;Totonicapan;1678;exact;1808;hgis;1678;exact;1707;not_after;1678;1707;223;dontclip;
PTGUGUHU;Partido;Huehuetenango;JUGUGUTO;Corregimiento;Totonicapan;1678;exact;1808;hgis;1678;exact;1707;not_after;1678;1707;224;;
PTGUGUTO;Partido;Totonicapan;JUGUGUTO;Alcaldia Mayor;Totonicapan;1678;exact;1808;hgis;1708;not_after;1808;hgis;1708;1808;225;dontclip;
PTGUGUHU;Partido;Huehuetenango;JUGUGUTO;Alcaldia Mayor;Totonicapan;1678;exact;1808;hgis;1708;not_after;1808;hgis;1708;1808;226;;
JUGUNISU;Partido;Subtiava;JUGUNIRE;Corregimiento;El Realejo;1778;exact;1786;exact;1632;exact;1786;exact;1778;1786;227;;
PTGUSSOP;Tenencia de subdelegacion;Opico;JUGUSSSA;Subdelegacion;Santa Ana;1787;exact;1808;hgis;1787;exact;1805;exact;1787;1805;228;;
JUGUSSME;Tenencia de subdelegacion;Metapas;JUGUSSSA;Subdelegacion;Santa Ana;1787;exact;1805;exact;1787;exact;1805;exact;1787;1805;229;;
PTGUSSOP;Tenencia de subdelegacion;Opico;JUGUSSSA;Subdelegacion-Jurisdiccion;Santa Ana;1787;exact;1808;hgis;1806;exact;1808;hgis;1806;1808;230;;
PTGUSSUS;Tenencia de subdelegacion;Usulutan;JUGUSSSM;Subdelegacion-Jurisdiccion;San Miguel;1787;exact;1808;hgis;1787;exact;1808;hgis;1787;1808;231;;
PTGUSSAL;Tenencia de subdelegacion;San Alejo;JUGUSSSM;Subdelegacion-Jurisdiccion;San Miguel;1787;exact;1808;hgis;1787;exact;1808;hgis;1787;1808;232;;
PTGUSSGO;Tenencia de subdelegacion;Gotera;JUGUSSSM;Subdelegacion-Jurisdiccion;San Miguel;1787;exact;1808;hgis;1787;exact;1808;hgis;1787;1808;233;;
JUGUSSCH;Tenencia de subdelegacion;Chalatenango;PRGUSS00;Gobernacion-Intendencia;San Salvador;1787;exact;1805;not_after;1701;hgis;1808;hgis;1787;1805;234;;cabecera
PTGUSSCO;Tenencia de subdelegacion;Cojutepeque;PRGUSS00;Gobernacion-Intendencia;San Salvador;1787;exact;1808;hgis;1701;hgis;1808;hgis;1787;1808;235;;cabecera
PTGUSSTE;Tenencia de subdelegacion;Texutla;PRGUSS00;Gobernacion-Intendencia;San Salvador;1787;exact;1808;hgis;1701;hgis;1808;hgis;1787;1808;236;;cabecera
PTGUSSOL;Tenencia de subdelegacion;Olocuilta;PRGUSS00;Gobernacion-Intendencia;San Salvador;1787;exact;1808;hgis;1701;hgis;1808;hgis;1787;1808;237;;cabecera
PTGUSSSN;Tenencia de subdelegacion;Sensuntepeque;JUGUSSSV;Subdelegacion-Jurisdiccion;San Vicente;1799;exact;1808;hgis;1787;exact;1808;hgis;1799;1808;238;;
PTGUTGOJ;Partido;Ojojona;JUGUTGTG;Alcaldia Mayor;Tegucigalpa;1743;not_after;1808;hgis;1579;exact;1788;exact;1743;1788;239;;
PTGUTGOR;Partido;Orica;JUGUTGTG;Alcaldia Mayor;Tegucigalpa;1743;not_after;1788;arbitrary;1579;exact;1788;exact;1743;1788;240;;
PTGUTGGU;Partido;Guascoran;JUGUTGTG;Alcaldia Mayor;Tegucigalpa;1743;not_after;1808;hgis;1579;exact;1788;exact;1743;1788;241;;
PTGUTGOJ;Partido;Ojojona;JUGUTGTG;Subdelegacion;Tegucigalpa;1743;not_after;1808;hgis;1789;exact;1808;hgis;1789;1808;242;;
JUGUTGCE;Tenencia de subdelegacion;Cedros;JUGUTGTG;Subdelegacion;Tegucigalpa;1789;not_before;1808;hgis;1789;exact;1808;hgis;1789;1808;243;;
JUGUTGAG;Partido;Aguancaterique;JUGUTGTG;Subdelegacion;Tegucigalpa;1801;not_after;1808;hgis;1789;exact;1808;hgis;1801;1808;244;;
PTGUTGSA;Partido;San Antonio;JUGUTGTG;Subdelegacion;Tegucigalpa;1789;arbitrary;1808;hgis;1789;exact;1808;hgis;1789;1808;245;;
PTGUTGGU;Partido;Guascoran;JUGUTGTG;Subdelegacion;Tegucigalpa;1743;not_after;1808;hgis;1789;exact;1808;hgis;1789;1808;246;;
PTGUTGTX;Partido;Texiguat;JUGUTGTG;Subdelegacion;Tegucigalpa;1789;arbitrary;1808;hgis;1789;exact;1808;hgis;1789;1808;247;;
JUGUTGNA;Tenencia de subdelegacion;Nacaome;JUGUTGTG;Subdelegacion;Tegucigalpa;1789;not_before;1808;hgis;1789;exact;1808;hgis;1789;1808;248;;
JUGUTGDA;Tenencia de subdelegacion;Danli;JUGUTGTG;Subdelegacion;Tegucigalpa;1789;not_before;1808;hgis;1789;exact;1808;hgis;1789;1808;249;;
JUGUTGCT;Tenencia de subdelegacion;Choluteca;JUGUTGTG;Subdelegacion;Tegucigalpa;1789;not_before;1808;hgis;1789;exact;1808;hgis;1789;1808;250;;
PTNECLSB;Partido;Santa Barbara;JUNECLCN;Gobernacion;California Alta;1782;not_after;1808;hgis;1804;exact;1808;hgis;1804;1808;251;;
PTNECLSD;Partido;San Diego;JUNECLCN;Gobernacion;California Alta;1782;not_after;1808;hgis;1804;exact;1808;hgis;1804;1808;252;;
PTNECLMO;Partido;Monterey;JUNECLCN;Gobernacion;California Alta;1782;not_after;1808;hgis;1804;exact;1808;hgis;1804;1808;253;;
PTNECLSF;Partido;San Francisco;JUNECLCN;Gobernacion;California Alta;1782;not_after;1808;hgis;1804;exact;1808;hgis;1804;1808;254;;
PTNECLSB;Partido;Santa Barbara;PRNECL00;Gobernacion Politico-Militar;Las Californias;1782;not_after;1808;hgis;1777;exact;1803;exact;1782;1803;255;;agregado
PTNECLSD;Partido;San Diego;PRNECL00;Gobernacion Politico-Militar;Las Californias;1782;not_after;1808;hgis;1777;exact;1803;exact;1782;1803;256;;agregado
PTNECLMO;Partido;Monterey;PRNECL00;Gobernacion Politico-Militar;Las Californias;1782;not_after;1808;hgis;1777;exact;1803;exact;1782;1803;257;;agregado
PTNECLSF;Partido;San Francisco;PRNECL00;Gobernacion Politico-Militar;Las Californias;1782;not_after;1808;hgis;1777;exact;1803;exact;1782;1803;258;;agregado
JUNECLDS;Departamento;El Sur;JUNECLCV;Gobernacion;Antigua California;1804;exact;1808;hgis;1804;exact;1808;hgis;1804;1808;259;;
PTNEGJYU;Partido;Yurirapundaro;JUNEGJCE;Subdelegacion;Celaya;1787;not_before;1808;hgis;1787;exact;1808;hgis;1787;1808;261;;
PTNEGJSA;Jurisdiccion;Salamanca;JUNEGJCE;Subdelegacion;Celaya;1787;not_after;1808;hgis;1787;exact;1808;hgis;1787;1808;262;;
PTNEGJST;Jurisdiccion;Salvatierra;JUNEGJCE;Subdelegacion;Celaya;1787;not_after;1808;hgis;1787;exact;1808;hgis;1787;1808;263;;
PTNEGJAC;Partido;Acambaro;JUNEGJCE;Subdelegacion;Celaya;1787;not_before;1808;hgis;1787;exact;1808;hgis;1787;1808;264;;
PTNEGJIR;Partido;Irapuato;PRNEGJ00;Corregimiento-Intendencia;Guanajuato;1787;not_after;1808;hgis;1787;exact;1808;hgis;1787;1808;265;;cabecera
JUNEGJSI;Partido;Silao;PRNEGJ00;Corregimiento-Intendencia;Guanajuato;1787;not_before;1808;hgis;1787;exact;1808;hgis;1787;1808;266;;cabecera
JUNEGJPG;Partido;Piedragorda;JUNEGJLE;Subdelegacion;Villa de Leon;1787;not_before;1792;exact;1787;exact;1808;hgis;1787;1792;267;;
JUNEGJPE;Partido;Penjamo;JUNEGJLE;Subdelegacion;Villa de Leon;1787;not_before;1792;exact;1787;exact;1808;hgis;1787;1792;268;;
JUNEGJSF;Jurisdiccion;San Felipe;JUNEGJSM;Subdelegacion;San Miguel;1787;exact;1807;not_after;1787;exact;1808;hgis;1787;1807;269;;
JUNEMIUO;Partido;Urecho;JUNEMICI;Subdelegacion;Ario;1806;exact;1808;hgis;1788;exact;1808;hgis;1806;1808;270;;
JUNEMICA;Partido;Caracuaro;JUNEMICI;Subdelegacion;Ario;1803;not_before;1808;hgis;1788;exact;1808;hgis;1803;1808;271;;
JUNEMICD;Partido;Chucandiro;JUNEMICL;Subdelegacion;Cuitzeo;1804;exact;1808;hgis;1793;exact;1808;hgis;1804;1808;272;;
JUNEMIHG;Partido;Huango;JUNEMICL;Subdelegacion;Cuitzeo;1804;exact;1808;hgis;1793;exact;1808;hgis;1804;1808;273;;
JUNEMIZP;Corregimiento;Ucareo;JUNEMIMA;Corregimiento;Maravatio;1600;ca;1647;not_after;1550;not_after;1600;not_before;1600;1600;274;dontclip;
PTNEMIMA;Partido;Zitacuaro;JUNEMIMA;Subdelegacion;Zitacuaro;1790;not_after;1808;hgis;1790;not_after;1808;hgis;1790;1808;275;dontclip;
JUNEMIZP;Corregimiento;Ucareo;JUNEMIMA;Alcaldia Mayor;Maravatio;1600;ca;1647;not_after;1601;not_before;1789;not_after;1601;1647;276;dontclip;
JUNEMIER;Partido;Erongaricuaro;JUNEMIPA;Subdelegacion;Patzcuaro;1807;exact;1808;hgis;1790;exact;1808;hgis;1807;1808;277;;
JUNEMISC;Partido;Santa Clara;JUNEMIPA;Subdelegacion;Patzcuaro;1808;exact;1808;hgis;1790;exact;1808;hgis;1808;1808;278;;
JUNEMICO;Partido;Cocupao;JUNEMIPA;Subdelegacion;Patzcuaro;1807;exact;1808;hgis;1790;exact;1808;hgis;1807;1808;279;;
JUNEMIAN;Partido;Angamacutiro;JUNEMIPU;Subdelegacion;Puruandiro;1806;exact;1808;hgis;1792;exact;1808;hgis;1806;1808;280;;
PTNEMITC;Partido;Apatzingan;JUNEMITC;Subdelegacion;Apatzingan;1788;exact;1808;hgis;1788;exact;1808;hgis;1788;1808;283;dontclip;
JCNEMICU;Corregimiento;Cuacoman;JUNEMIVA;Alcaldia Mayor;Michoacan;1560;not_after;1599;ca;1551;exact;1786;exact;1560;1599;289;clip;
JUNEMIAN;Partido;Angamacutiro;JUNEMIVA;Alcaldia Mayor;Michoacan;1111;start;1789;exact;1551;exact;1786;exact;1551;1786;290;;
JCNEMIES;Alcaldia Mayor;Minas del Espiritu Santo;JUNEMIVA;Alcaldia Mayor;Michoacan;1566;exact;1599;arbitrary;1551;exact;1786;exact;1566;1599;291;;
JCNEMIMQ;Corregimiento;Maquili;JUNEMIVA;Alcaldia Mayor;Michoacan;1555;not_after;1599;ca;1551;exact;1786;exact;1555;1599;292;;
JUNEMIUR;Partido;Uruapan;JUNEMIVA;Alcaldia Mayor;Michoacan;1111;start;1788;exact;1551;exact;1786;exact;1551;1786;294;;
JUNEMIER;Partido;Erongaricuaro;JUNEMIVA;Alcaldia Mayor;Michoacan;1111;start;1787;exact;1551;exact;1786;exact;1551;1786;295;;
JUNEMISC;Partido;Santa Clara;JUNEMIVA;Alcaldia Mayor;Michoacan;1111;start;1787;exact;1551;exact;1786;exact;1551;1786;296;;
JUNEMIPA;Partido;Patzcuaro;JUNEMIVA;Alcaldia Mayor;Michoacan;1551;exact;1789;exact;1551;exact;1786;exact;1551;1786;297;;
JUNEMITB;Partido;Tacambaro;JUNEMIVA;Alcaldia Mayor;Michoacan;1111;start;1787;exact;1551;exact;1786;exact;1551;1786;298;;
JUNEMIPR;Partido;Paracho;JUNEMIVA;Alcaldia Mayor;Michoacan;1111;start;1790;exact;1551;exact;1786;exact;1551;1786;299;;
JUNEMITI;Partido;Tiripetio;JUNEMIVA;Alcaldia Mayor;Michoacan;1600;ca;1787;exact;1551;exact;1786;exact;1600;1786;300;;
JCNEMIGU;Corregimiento;Guanaxo;JUNEMIVA;Alcaldia Mayor;Michoacan;1544;exact;1599;ca;1551;exact;1786;exact;1551;1599;301;;
JCNEMIAQ;Corregimiento;Aquila;JUNEMIVA;Alcaldia Mayor;Michoacan;1559;not_after;1599;ca;1551;exact;1786;exact;1559;1599;303;;
JUNEMIPU;Partido;Puruandiro;JUNEMIVA;Alcaldia Mayor;Michoacan;1111;start;1791;exact;1551;exact;1786;exact;1551;1786;304;;
JUNEMIHG;Partido;Huango;JUNEMIVA;Alcaldia Mayor;Michoacan;1111;start;1787;exact;1551;exact;1786;exact;1551;1786;307;;
JCNEMICP;Corregimiento;Capula;JUNEMIVA;Alcaldia Mayor;Michoacan;1534;ca;1599;ca;1551;exact;1786;exact;1551;1599;308;;
JCNEMINE;Corregimiento;Necotlan;JUNEMIVA;Alcaldia Mayor;Michoacan;1545;ca;1599;ca;1551;exact;1786;exact;1551;1599;309;;
JCNEMIZZ;Corregimiento;Tzintzuntzan;JUNEMIVA;Alcaldia Mayor;Michoacan;1595;ca;1599;ca;1551;exact;1786;exact;1595;1599;310;;
JCNEMICH;Corregimiento;Chocandiro;JUNEMIVA;Alcaldia Mayor;Michoacan;1597;ca;1599;ca;1551;exact;1786;exact;1597;1599;311;;
JUNEMIUO;Partido;Urecho;JUNEMIVA;Alcaldia Mayor;Michoacan;1111;start;1787;exact;1551;exact;1786;exact;1551;1786;313;;
JUNEMICO;Partido;Cocupao;JUNEMIVA;Alcaldia Mayor;Michoacan;1111;start;1787;exact;1551;exact;1786;exact;1551;1786;314;;
JCNEMIMM;Corregimiento;Motin;JUNEMIVA;Alcaldia Mayor;Michoacan;1555;not_after;1599;ca;1551;exact;1786;exact;1555;1599;315;;
JUNEMIAN;Partido;Angamacutiro;JUNEMIVA;Jurisdiccion;Valladolid;1111;start;1789;exact;1787;exact;1808;hgis;1787;1789;316;;cabecera
JUNEMIUR;Partido;Uruapan;JUNEMIVA;Jurisdiccion;Valladolid;1111;start;1788;exact;1787;exact;1808;hgis;1787;1788;318;;cabecera
JUNEMIER;Partido;Erongaricuaro;JUNEMIVA;Jurisdiccion;Valladolid;1111;start;1787;exact;1787;exact;1808;hgis;1787;1787;319;;cabecera
JUNEMISC;Partido;Santa Clara;JUNEMIVA;Jurisdiccion;Valladolid;1111;start;1787;exact;1787;exact;1808;hgis;1787;1787;320;;cabecera
JUNEMIPA;Partido;Patzcuaro;JUNEMIVA;Jurisdiccion;Valladolid;1551;exact;1789;exact;1787;exact;1808;hgis;1787;1789;321;;cabecera
JUNEMITB;Partido;Tacambaro;JUNEMIVA;Jurisdiccion;Valladolid;1111;start;1787;exact;1787;exact;1808;hgis;1787;1787;322;;cabecera
JUNEMIPR;Partido;Paracho;JUNEMIVA;Jurisdiccion;Valladolid;1111;start;1790;exact;1787;exact;1808;hgis;1787;1790;323;;cabecera
JUNEMITI;Partido;Tiripetio;JUNEMIVA;Jurisdiccion;Valladolid;1600;ca;1787;exact;1787;exact;1808;hgis;1787;1787;324;;cabecera
JUNEMIPU;Partido;Puruandiro;JUNEMIVA;Jurisdiccion;Valladolid;1111;start;1791;exact;1787;exact;1808;hgis;1787;1791;326;;cabecera
JUNEMIHG;Partido;Huango;JUNEMIVA;Jurisdiccion;Valladolid;1111;start;1787;exact;1787;exact;1808;hgis;1787;1787;328;;cabecera
JUNEMICD;Partido;Chucandiro;JUNEMIVA;Jurisdiccion;Valladolid;1787;exact;1787;exact;1787;exact;1808;hgis;1787;1787;329;;cabecera
JUNEMIUO;Partido;Urecho;JUNEMIVA;Jurisdiccion;Valladolid;1111;start;1787;exact;1787;exact;1808;hgis;1787;1787;331;;cabecera
JUNEMICO;Partido;Cocupao;JUNEMIVA;Jurisdiccion;Valladolid;1111;start;1787;exact;1787;exact;1808;hgis;1787;1787;332;;cabecera
JUNEMIAN;Partido;Angamacutiro;JUNEMIVA;Corregimiento;Tzintzuntzan;1111;start;1789;exact;1531;exact;1550;ca;1531;1550;333;;agregado
JUNEMIUR;Partido;Uruapan;JUNEMIVA;Corregimiento;Tzintzuntzan;1111;start;1788;exact;1531;exact;1550;ca;1531;1550;334;;agregado
JUNEMIER;Partido;Erongaricuaro;JUNEMIVA;Corregimiento;Tzintzuntzan;1111;start;1787;exact;1531;exact;1550;ca;1531;1550;335;;agregado
JUNEMISC;Partido;Santa Clara;JUNEMIVA;Corregimiento;Tzintzuntzan;1111;start;1787;exact;1531;exact;1550;ca;1531;1550;336;;agregado
JUNEMITB;Partido;Tacambaro;JUNEMIVA;Corregimiento;Tzintzuntzan;1111;start;1787;exact;1531;exact;1550;ca;1531;1550;337;;agregado
JUNEMIPR;Partido;Paracho;JUNEMIVA;Corregimiento;Tzintzuntzan;1111;start;1790;exact;1531;exact;1550;ca;1531;1550;338;;agregado
JCNEMIGU;Corregimiento;Guanaxo;JUNEMIVA;Corregimiento;Tzintzuntzan;1544;exact;1599;ca;1531;exact;1550;ca;1544;1550;339;;agregado
JUNEMIPU;Partido;Puruandiro;JUNEMIVA;Corregimiento;Tzintzuntzan;1111;start;1791;exact;1531;exact;1550;ca;1531;1550;340;;agregado
JUNEMIHG;Partido;Huango;JUNEMIVA;Corregimiento;Tzintzuntzan;1111;start;1787;exact;1531;exact;1550;ca;1531;1550;341;;agregado
JCNEMICP;Corregimiento;Capula;JUNEMIVA;Corregimiento;Tzintzuntzan;1534;ca;1599;ca;1531;exact;1550;ca;1534;1550;342;;agregado
JCNEMINE;Corregimiento;Necotlan;JUNEMIVA;Corregimiento;Tzintzuntzan;1545;ca;1599;ca;1531;exact;1550;ca;1545;1550;343;;agregado
JUNEMIUO;Partido;Urecho;JUNEMIVA;Corregimiento;Tzintzuntzan;1111;start;1787;exact;1531;exact;1550;ca;1531;1550;344;;agregado
JUNEMICO;Partido;Cocupao;JUNEMIVA;Corregimiento;Tzintzuntzan;1111;start;1787;exact;1531;exact;1550;ca;1531;1550;345;;agregado
JUNEMIAN;Partido;Angamacutiro;JUNEMIVA;Jurisdiccion;Michoacan;1111;start;1789;exact;1529;exact;1530;exact;1529;1530;346;;
JUNEMIUR;Partido;Uruapan;JUNEMIVA;Jurisdiccion;Michoacan;1111;start;1788;exact;1529;exact;1530;exact;1529;1530;347;;
JUNEMIER;Partido;Erongaricuaro;JUNEMIVA;Jurisdiccion;Michoacan;1111;start;1787;exact;1529;exact;1530;exact;1529;1530;348;;
JUNEMISC;Partido;Santa Clara;JUNEMIVA;Jurisdiccion;Michoacan;1111;start;1787;exact;1529;exact;1530;exact;1529;1530;349;;
JUNEMITB;Partido;Tacambaro;JUNEMIVA;Jurisdiccion;Michoacan;1111;start;1787;exact;1529;exact;1530;exact;1529;1530;350;;
JUNEMIPR;Partido;Paracho;JUNEMIVA;Jurisdiccion;Michoacan;1111;start;1790;exact;1529;exact;1530;exact;1529;1530;351;;
JUNEMIPU;Partido;Puruandiro;JUNEMIVA;Jurisdiccion;Michoacan;1111;start;1791;exact;1529;exact;1530;exact;1529;1530;352;;
JUNEMIHG;Partido;Huango;JUNEMIVA;Jurisdiccion;Michoacan;1111;start;1787;exact;1529;exact;1530;exact;1529;1530;353;;
JUNEMIUO;Partido;Urecho;JUNEMIVA;Jurisdiccion;Michoacan;1111;start;1787;exact;1529;exact;1530;exact;1529;1530;354;;
JUNEMICO;Partido;Cocupao;JUNEMIVA;Jurisdiccion;Michoacan;1111;start;1787;exact;1529;exact;1530;exact;1529;1530;355;;
JUNEMIAN;Partido;Angamacutiro;JUNEMIVA;Provincia;Michoacan;1111;start;1789;exact;1524;exact;1528;exact;1524;1528;356;;
JUNEMIUR;Partido;Uruapan;JUNEMIVA;Provincia;Michoacan;1111;start;1788;exact;1524;exact;1528;exact;1524;1528;357;;
JUNEMIER;Partido;Erongaricuaro;JUNEMIVA;Provincia;Michoacan;1111;start;1787;exact;1524;exact;1528;exact;1524;1528;358;;
JUNEMISC;Partido;Santa Clara;JUNEMIVA;Provincia;Michoacan;1111;start;1787;exact;1524;exact;1528;exact;1524;1528;359;;
JUNEMITB;Partido;Tacambaro;JUNEMIVA;Provincia;Michoacan;1111;start;1787;exact;1524;exact;1528;exact;1524;1528;360;;
JUNEMIPR;Partido;Paracho;JUNEMIVA;Provincia;Michoacan;1111;start;1790;exact;1524;exact;1528;exact;1524;1528;361;;
JUNEMIPU;Partido;Puruandiro;JUNEMIVA;Provincia;Michoacan;1111;start;1791;exact;1524;exact;1528;exact;1524;1528;362;;
JUNEMIHG;Partido;Huango;JUNEMIVA;Provincia;Michoacan;1111;start;1787;exact;1524;exact;1528;exact;1524;1528;363;;
JUNEMIUO;Partido;Urecho;JUNEMIVA;Provincia;Michoacan;1111;start;1787;exact;1524;exact;1528;exact;1524;1528;364;;
JUNEMICO;Partido;Cocupao;JUNEMIVA;Provincia;Michoacan;1111;start;1787;exact;1524;exact;1528;exact;1524;1528;365;;
JUNEMIIN;Partido;Indaparapeo;JUNEMIZP;Subdelegacion;Zinapecuaro;1801;exact;1808;hgis;1792;exact;1808;hgis;1801;1808;366;;
PTNEMXCT;Partido;Cuautla;JUNEMXCT;Subdelegacion;Cuautla Amilpas;1111;start;1808;hgis;1787;exact;1808;hgis;1787;1808;368;dontclip;
